	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00000024295	190	127	207	119
ENSGALG00000014421	170	62	98	45
ENSGALG00000047103	1240	966	1185	623
ENSGALG00000009399	206	151	216	122
ENSGALG00000026098	161	97	946	379
ENSGALG00000012481	22	38	2	0
ENSGALG00000048798	42	7	17	0
ENSGALG00000010164	3499	2768	3390	1917
ENSGALG00000029435	3	0	4	0
ENSGALG00000003696	301	219	282	199
ENSGALG00000007260	1451	688	1303	443
ENSGALG00000028001	2440	1608	2220	891
ENSGALG00000017208	34	23	27	25
ENSGALG00000007721	1088	770	764	556
ENSGALG00000012037	4052	4716	4036	1867
ENSGALG00000025950	283	171	204	99
ENSGALG00000049360	1749	1355	1463	686
ENSGALG00000045092	36	24	42	14
ENSGALG00000008749	434	276	454	223
ENSGALG00000015675	1794	736	1310	494
ENSGALG00000033452	1849	1581	1771	1168
ENSGALG00000052651	14	6	12	0
ENSGALG00000011918	620	419	672	417
ENSGALG00000000510	716	322	514	298
ENSGALG00000009628	846	445	759	401
ENSGALG00000030862	180	172	250	151
ENSGALG00000002880	852	634	908	543
ENSGALG00000012505	32	15	28	8
ENSGALG00000031631	193	136	196	213
ENSGALG00000013297	453	548	333	140
ENSGALG00000000452	1012	1099	1403	427
ENSGALG00000000838	367	159	311	146
ENSGALG00000000811	2659	1984	2458	1443
ENSGALG00000004107	37872	25469	30196	13125
ENSGALG00000016238	1576	1131	1133	777
ENSGALG00000012944	207	93	121	52
ENSGALG00000049976	187	107	213	118
ENSGALG00000052737	542	816	566	416
ENSGALG00000050416	9890	9818	5927	2414
ENSGALG00000001006	145	80	108	52
ENSGALG00000039891	5048	1609	4897	1666
ENSGALG00000006976	319	128	273	150
ENSGALG00000042984	441	297	481	423
ENSGALG00000052284	382	232	319	164
ENSGALG00000054252	6	6	6	3
ENSGALG00000008469	597	397	558	383
ENSGALG00000027375	214	135	199	137
ENSGALG00000027682	350	258	365	202
ENSGALG00000014261	4	4	2	6
ENSGALG00000011564	1304	937	1210	709
ENSGALG00000004097	28	13	43	8
ENSGALG00000012530	532	382	398	277
ENSGALG00000016425	414	381	486	373
ENSGALG00000052643	1134	710	1878	1187
ENSGALG00000008944	964	726	832	465
ENSGALG00000026661	9	10	13	1
ENSGALG00000005134	1039	608	811	591
ENSGALG00000012490	7	4	1	6
ENSGALG00000033811	259	141	259	133
ENSGALG00000047479	86	59	115	90
ENSGALG00000003547	507	270	515	287
ENSGALG00000012532	867	513	804	608
ENSGALG00000011080	12	2	6	1
ENSGALG00000037553	877	513	938	493
ENSGALG00000039316	5764	4149	5281	3182
ENSGALG00000025842	10017	15113	8624	4573
ENSGALG00000001310	57	31	43	29
ENSGALG00000010663	36	13	34	12
ENSGALG00000004496	13503	10285	13176	7962
ENSGALG00000005637	3061	2117	2514	1995
ENSGALG00000000396	279	203	274	184
ENSGALG00000047713	8	0	7	2
ENSGALG00000017064	69	34	125	51
ENSGALG00000038624	167	147	224	166
ENSGALG00000003985	496	342	544	247
ENSGALG00000043092	59998	58244	46380	25347
ENSGALG00000053625	12	4	2	3
ENSGALG00000023780	465	400	639	372
ENSGALG00000014640	35	47	41	4
ENSGALG00000030773	97	87	51	28
ENSGALG00000001146	682	565	617	396
ENSGALG00000008180	2200	1586	1689	1157
ENSGALG00000047682	11	31	8	0
ENSGALG00000002818	288	270	211	210
ENSGALG00000033195	507	324	395	219
ENSGALG00000027305	152	171	203	58
ENSGALG00000005164	74	47	107	54
ENSGALG00000042088	1213	819	908	585
ENSGALG00000019228	76	51	61	48
ENSGALG00000030534	4	7	8	2
ENSGALG00000016215	117	164	89	32
ENSGALG00000051213	16	7	13	3
ENSGALG00000014467	2222	1746	2400	1357
ENSGALG00000007169	1087	988	945	531
ENSGALG00000042419	2	0	0	4
ENSGALG00000013484	7	0	0	2
ENSGALG00000013311	493	539	312	164
ENSGALG00000031932	167	76	97	119
ENSGALG00000004333	1856	2042	895	795
ENSGALG00000011290	9598	7403	9916	4897
ENSGALG00000033385	1013	552	951	462
ENSGALG00000054915	804	388	628	279
ENSGALG00000008793	3882	3068	3279	1797
ENSGALG00000001389	102	42	72	49
ENSGALG00000001529	484	382	679	294
ENSGALG00000011365	325	223	317	125
ENSGALG00000038133	200	158	150	39
ENSGALG00000004081	102	70	124	80
ENSGALG00000013776	85	46	70	31
ENSGALG00000010351	936	572	893	531
ENSGALG00000003655	28	22	25	14
ENSGALG00000006395	526	334	540	301
ENSGALG00000033174	251	188	254	139
ENSGALG00000049152	21	18	22	12
ENSGALG00000033513	2890	1974	3126	1168
ENSGALG00000041203	194	96	131	95
ENSGALG00000008519	738	522	473	248
ENSGALG00000013174	322	185	282	126
ENSGALG00000016471	1541	787	1793	883
ENSGALG00000001531	33	23	19	1
ENSGALG00000041962	229	124	168	132
ENSGALG00000008520	7370	5212	6443	4769
ENSGALG00000015435	301	214	317	143
ENSGALG00000008302	3631	2608	3241	2064
ENSGALG00000007565	76	47	68	23
ENSGALG00000015812	74	51	95	27
ENSGALG00000007593	80	44	41	21
ENSGALG00000038395	299	137	272	174
ENSGALG00000026159	1953	2999	1390	1168
ENSGALG00000049137	96	42	110	43
ENSGALG00000029322	72	22	86	28
ENSGALG00000036283	650	492	821	467
ENSGALG00000015198	5	3	4	0
ENSGALG00000033806	433	203	331	227
ENSGALG00000004701	5821	2738	6140	2461
ENSGALG00000005966	5581	2491	4870	2455
ENSGALG00000009441	225	187	212	148
ENSGALG00000040016	3477	2776	3804	2596
ENSGALG00000039011	2	2	10	22
ENSGALG00000043129	2673	1749	2705	1297
ENSGALG00000006403	1434	928	1484	706
ENSGALG00000005478	204	131	293	109
ENSGALG00000013804	115	74	145	68
ENSGALG00000038191	20	18	28	22
ENSGALG00000005156	110	118	83	60
ENSGALG00000025945	618	93	12903	28443
ENSGALG00000037929	7452	7375	6351	3117
ENSGALG00000038096	380	236	339	147
ENSGALG00000034337	6	5	2	1
ENSGALG00000006143	824	642	959	494
ENSGALG00000007752	275	201	295	163
ENSGALG00000003705	1133	545	747	412
ENSGALG00000008328	917	853	851	431
ENSGALG00000042077	20	38	21	5
ENSGALG00000006861	407	239	393	269
ENSGALG00000000498	42	4	22	11
ENSGALG00000003499	2100	1106	2283	1153
ENSGALG00000000927	210	187	222	55
ENSGALG00000016513	1588	1216	1546	869
ENSGALG00000008056	549	395	397	235
ENSGALG00000012170	1457	695	1110	412
ENSGALG00000000824	3458	4012	2982	1022
ENSGALG00000010697	319	125	228	118
ENSGALG00000049288	53	82	45	64
ENSGALG00000034573	1353	960	1541	1000
ENSGALG00000005543	133	51	145	28
ENSGALG00000024485	333	114	344	207
ENSGALG00000026817	3	5	5	0
ENSGALG00000053218	383	235	207	140
ENSGALG00000037325	3041	2158	2970	2207
ENSGALG00000009040	343	195	314	163
ENSGALG00000048769	50	50	56	27
ENSGALG00000015441	1583	988	1528	537
ENSGALG00000037395	774	458	554	357
ENSGALG00000007694	175	55	205	110
ENSGALG00000015330	1853	1023	1732	763
ENSGALG00000028809	472	331	575	292
ENSGALG00000012856	174	123	211	131
ENSGALG00000041613	727	419	779	431
ENSGALG00000026849	3	3	3	0
ENSGALG00000005169	195	135	297	132
ENSGALG00000001329	4319	2837	3094	2077
ENSGALG00000005749	4097	3000	4418	2639
ENSGALG00000019555	189	117	148	60
ENSGALG00000009428	3593	3102	2221	1337
ENSGALG00000001342	20	15	18	4
ENSGALG00000031058	3	3	14	2
ENSGALG00000015204	1013	674	1000	528
ENSGALG00000010174	2249	1893	3077	1627
ENSGALG00000032239	250	286	174	88
ENSGALG00000006566	173	142	251	178
ENSGALG00000031105	118	90	54	85
ENSGALG00000046920	0	0	2	3
ENSGALG00000013865	1012	470	692	452
ENSGALG00000004889	1361	695	906	367
ENSGALG00000029909	1258	979	1157	697
ENSGALG00000053765	3270	2412	3513	1514
ENSGALG00000054164	22	20	23	19
ENSGALG00000007289	2081	1318	1780	966
ENSGALG00000010352	149	100	103	52
ENSGALG00000000955	891	717	871	546
ENSGALG00000003325	485	303	497	214
ENSGALG00000026864	4	2	5	2
ENSGALG00000008925	89	47	87	56
ENSGALG00000011155	325	194	287	133
ENSGALG00000002861	607	474	545	328
ENSGALG00000027353	18	13	26	4
ENSGALG00000006106	27	14	42	9
ENSGALG00000002931	12	5	12	5
ENSGALG00000004719	4118	3127	3152	2268
ENSGALG00000000581	1855	1148	1712	964
ENSGALG00000012866	1632	1046	1805	778
ENSGALG00000024056	382	186	284	143
ENSGALG00000013189	214	80	193	92
ENSGALG00000028979	674	375	660	288
ENSGALG00000015591	147	52	160	81
ENSGALG00000003605	4135	4381	3337	1676
ENSGALG00000016865	596	339	548	231
ENSGALG00000008975	1312	601	1366	465
ENSGALG00000050796	1104	1033	826	460
ENSGALG00000005552	644	300	455	175
ENSGALG00000035799	18	25	10	6
ENSGALG00000016332	31	6	65	14
ENSGALG00000008349	4	1	10	2
ENSGALG00000007118	50	10	80	47
ENSGALG00000011566	22	9	8	5
ENSGALG00000001538	949	646	892	493
ENSGALG00000013377	408	187	269	170
ENSGALG00000027788	45	38	38	13
ENSGALG00000004152	784	666	787	449
ENSGALG00000008317	69	13	73	68
ENSGALG00000000866	71	51	61	22
ENSGALG00000034099	2968	1539	2527	1033
ENSGALG00000015594	106	39	94	39
ENSGALG00000043724	217	126	185	101
ENSGALG00000029980	2891	1988	2696	1838
ENSGALG00000035535	1304	846	1381	681
ENSGALG00000009669	266	201	254	172
ENSGALG00000003657	6	3	2	0
ENSGALG00000002458	1557	1221	1366	786
ENSGALG00000033932	37391	33963	36863	16938
ENSGALG00000040005	478	394	453	278
ENSGALG00000026215	15	11	18	14
ENSGALG00000042883	1104	782	862	564
ENSGALG00000050752	601	847	787	380
ENSGALG00000020251	597	335	315	153
ENSGALG00000008319	3447	1771	3176	2463
ENSGALG00000009944	2140	1750	1825	973
ENSGALG00000009703	1613	981	1534	1049
ENSGALG00000046687	167	57	120	19
ENSGALG00000005476	15	8	12	6
ENSGALG00000044326	25312	11378	21835	19094
ENSGALG00000008529	460	272	505	286
ENSGALG00000032679	145	120	257	107
ENSGALG00000010256	1133	919	1170	476
ENSGALG00000046316	4	3	2	2
ENSGALG00000032452	366	248	212	229
ENSGALG00000051443	974	638	715	367
ENSGALG00000026077	16673	13349	19687	13382
ENSGALG00000003248	1621	533	1491	463
ENSGALG00000027152	1968	1479	1183	676
ENSGALG00000000790	2382	1607	2461	1252
ENSGALG00000004192	568	459	589	277
ENSGALG00000022739	335	173	220	143
ENSGALG00000011329	137	211	201	64
ENSGALG00000006355	1531	1470	1361	701
ENSGALG00000037326	164	106	82	84
ENSGALG00000009838	652	402	746	414
ENSGALG00000003419	599	463	489	255
ENSGALG00000019553	878	932	829	432
ENSGALG00000037262	5	4	0	0
ENSGALG00000047581	4	0	2	1
ENSGALG00000005992	750	433	545	239
ENSGALG00000030613	12	1	6	0
ENSGALG00000011922	52	17	43	27
ENSGALG00000002106	404	260	416	240
ENSGALG00000051957	1697	1754	1286	711
ENSGALG00000033568	960	319	1114	373
ENSGALG00000016884	32	33	56	17
ENSGALG00000048771	63	40	95	12
ENSGALG00000020342	312	153	325	234
ENSGALG00000052523	15	36	19	3
ENSGALG00000011116	317	194	311	122
ENSGALG00000006583	14631	9367	15290	13856
ENSGALG00000052573	844	622	913	472
ENSGALG00000051209	22	13	16	15
ENSGALG00000041078	2442	2629	1871	675
ENSGALG00000045569	4	0	1	12
ENSGALG00000048480	2	0	2	5
ENSGALG00000016003	976	694	1047	521
ENSGALG00000050173	10	11	2	1
ENSGALG00000005299	3244	1906	2182	1136
ENSGALG00000022926	37	23	43	17
ENSGALG00000017071	350	226	327	190
ENSGALG00000029794	112	68	100	39
ENSGALG00000042836	9	4	21	14
ENSGALG00000039658	2178	1495	3333	2701
ENSGALG00000010448	11	12	7	4
ENSGALG00000042822	3087	1825	3072	1456
ENSGALG00000036993	805	881	730	428
ENSGALG00000006064	3	13	4	3
ENSGALG00000005489	471	315	442	218
ENSGALG00000048912	29	22	22	14
ENSGALG00000040987	561	377	666	498
ENSGALG00000003742	482	559	232	204
ENSGALG00000047989	8	8	4	0
ENSGALG00000045312	50	19	41	24
ENSGALG00000039533	772	252	567	257
ENSGALG00000050747	2	0	2	2
ENSGALG00000013886	660	562	814	260
ENSGALG00000006390	666	567	550	297
ENSGALG00000027265	20	13	3	3
ENSGALG00000016345	537	355	546	334
ENSGALG00000030492	11	2	2	12
ENSGALG00000006623	3395	1873	2011	1585
ENSGALG00000009438	1691	732	1576	786
ENSGALG00000050117	13	3	4	0
ENSGALG00000029701	415	292	220	158
ENSGALG00000043570	3569	1327	3390	1792
ENSGALG00000048802	21	5	12	6
ENSGALG00000011504	2290	928	2134	712
ENSGALG00000016174	399	157	522	142
ENSGALG00000038421	323	110	283	142
ENSGALG00000002043	1006	871	968	516
ENSGALG00000006889	882	528	803	273
ENSGALG00000004246	1159	1160	542	354
ENSGALG00000031512	1385	898	1198	911
ENSGALG00000029260	2970	3178	3593	1881
ENSGALG00000010341	3177	3414	2787	1942
ENSGALG00000004882	658	406	651	321
ENSGALG00000031009	252	177	156	67
ENSGALG00000005105	2854	2232	2375	1617
ENSGALG00000016926	113	61	72	57
ENSGALG00000034065	677	448	614	360
ENSGALG00000002623	5	0	7	0
ENSGALG00000007003	3	1	4	5
ENSGALG00000011291	932	698	620	292
ENSGALG00000040260	321	1468	251	62
ENSGALG00000023036	3	0	3	0
ENSGALG00000015612	1273	759	1724	968
ENSGALG00000028871	1	0	3	3
ENSGALG00000027950	850	527	992	540
ENSGALG00000004583	2123	1594	2051	1191
ENSGALG00000004646	271	196	278	125
ENSGALG00000051184	29	30	24	15
ENSGALG00000043591	10	4	7	2
ENSGALG00000006916	121	56	94	68
ENSGALG00000047792	10	4	25	12
ENSGALG00000037709	446	309	554	394
ENSGALG00000032501	785	430	889	382
ENSGALG00000007892	4	16	2	1
ENSGALG00000013723	1009	334	602	205
ENSGALG00000033813	427	368	301	156
ENSGALG00000003527	919	641	961	847
ENSGALG00000009538	1969	1286	1466	889
ENSGALG00000003688	552	290	589	281
ENSGALG00000000276	169	109	133	82
ENSGALG00000000146	4344	4385	3238	2255
ENSGALG00000043662	310	120	274	121
ENSGALG00000010207	457	454	452	246
ENSGALG00000008889	793	567	595	427
ENSGALG00000011361	322	173	350	220
ENSGALG00000042767	656	372	760	344
ENSGALG00000018976	551	344	488	236
ENSGALG00000041267	1074	518	1113	542
ENSGALG00000009856	24435	9263	24425	11349
ENSGALG00000008199	434	162	400	199
ENSGALG00000010074	1501	1313	1032	772
ENSGALG00000036140	26	20	11	22
ENSGALG00000006207	3132	1962	3302	1843
ENSGALG00000048239	239	79	205	111
ENSGALG00000029674	959	714	856	489
ENSGALG00000035368	5	3	0	1
ENSGALG00000051779	146	78	210	90
ENSGALG00000025904	1728	1161	1707	940
ENSGALG00000016618	77	10	69	22
ENSGALG00000013441	513	635	409	281
ENSGALG00000039327	4973	3050	3981	1385
ENSGALG00000032763	3700	1992	3897	2579
ENSGALG00000039140	848	423	1040	770
ENSGALG00000006933	34	35	22	5
ENSGALG00000025996	142	8	173	13
ENSGALG00000008098	736	530	592	268
ENSGALG00000041834	491	635	631	624
ENSGALG00000034955	2923	2032	2946	1608
ENSGALG00000016312	478	318	692	282
ENSGALG00000010079	1775	1260	1842	993
ENSGALG00000038722	1584	1056	1449	1149
ENSGALG00000012621	237	136	235	128
ENSGALG00000007814	6	4	9	1
ENSGALG00000039238	26	11	2	2
ENSGALG00000013218	1362	547	2826	1461
ENSGALG00000028960	972	525	1114	439
ENSGALG00000043825	2891	2203	2325	1286
ENSGALG00000003966	8975	7709	9231	5429
ENSGALG00000046379	2	0	3	0
ENSGALG00000046840	518	231	266	125
ENSGALG00000016261	5914	3506	9252	6177
ENSGALG00000051333	1	0	3	2
ENSGALG00000043451	242	121	238	106
ENSGALG00000012159	14288	7613	12393	4609
ENSGALG00000000223	1361	1497	1305	773
ENSGALG00000031475	439	319	336	239
ENSGALG00000009879	1747	1032	1840	983
ENSGALG00000015925	99	54	114	47
ENSGALG00000035563	514	330	352	174
ENSGALG00000034262	747	669	785	486
ENSGALG00000035369	209	88	185	117
ENSGALG00000013962	1003	524	816	418
ENSGALG00000000102	18	6	44	6
ENSGALG00000017380	1873	1413	2026	1421
ENSGALG00000009470	1878	765	1032	80
ENSGALG00000015763	1900	753	1522	613
ENSGALG00000005418	367	273	258	47
ENSGALG00000011863	1649	1054	1583	730
ENSGALG00000005170	16	20	20	4
ENSGALG00000047977	185	137	119	124
ENSGALG00000029657	251	122	248	123
ENSGALG00000028821	97	21	99	16
ENSGALG00000016913	16	34	6	8
ENSGALG00000003973	492	232	442	251
ENSGALG00000047196	2552	1676	1779	1012
ENSGALG00000010473	2	0	4	4
ENSGALG00000003082	480	303	469	307
ENSGALG00000040275	5874	4158	4773	2402
ENSGALG00000011868	268	183	264	150
ENSGALG00000030526	161	196	153	42
ENSGALG00000043929	2140	1655	2004	1296
ENSGALG00000030344	28	12	25	6
ENSGALG00000026443	1588	1698	1330	748
ENSGALG00000015315	165	105	178	91
ENSGALG00000048143	10	4	10	6
ENSGALG00000034802	685	431	700	381
ENSGALG00000033338	94	66	78	56
ENSGALG00000040651	3135	3388	2113	1352
ENSGALG00000013430	365	222	315	184
ENSGALG00000002553	36	11	16	17
ENSGALG00000010560	901	679	917	324
ENSGALG00000013926	87	60	104	57
ENSGALG00000012484	1149	671	1349	564
ENSGALG00000014575	452	230	469	164
ENSGALG00000052063	154	92	181	152
ENSGALG00000010501	2007	1793	1950	977
ENSGALG00000031440	164	98	131	102
ENSGALG00000047352	714	525	543	366
ENSGALG00000003753	421	337	323	176
ENSGALG00000004328	385	259	357	205
ENSGALG00000003195	382	288	246	219
ENSGALG00000005610	1	0	5	9
ENSGALG00000015538	1401	1505	1249	728
ENSGALG00000008306	627	179	819	337
ENSGALG00000015908	12	0	2	1
ENSGALG00000032087	0	2	3	0
ENSGALG00000001175	2010	1307	2020	926
ENSGALG00000015623	3	0	2	2
ENSGALG00000006964	8	4	9	4
ENSGALG00000002563	2508	1718	2468	1030
ENSGALG00000008301	97	83	89	63
ENSGALG00000000377	3373	2410	3422	2073
ENSGALG00000044632	6	8	10	0
ENSGALG00000007028	180	79	132	70
ENSGALG00000010554	85	46	99	35
ENSGALG00000016847	360	318	357	216
ENSGALG00000003987	90	81	117	66
ENSGALG00000038994	240	121	200	179
ENSGALG00000011376	50	25	49	24
ENSGALG00000017075	225	82	145	96
ENSGALG00000021442	279	160	216	80
ENSGALG00000014981	1065	769	1108	756
ENSGALG00000011605	27	19	13	20
ENSGALG00000007928	1196	861	981	617
ENSGALG00000035505	744	403	1555	1587
ENSGALG00000005359	12	7	15	6
ENSGALG00000026279	471	224	489	223
ENSGALG00000008763	31	25	29	9
ENSGALG00000000407	212	153	262	126
ENSGALG00000042990	72	37	46	33
ENSGALG00000003995	372	260	316	205
ENSGALG00000042626	230	138	163	58
ENSGALG00000040086	1278	762	1261	584
ENSGALG00000027562	75	70	72	67
ENSGALG00000016323	1093	634	864	383
ENSGALG00000043468	20	5	11	2
ENSGALG00000001363	537	389	524	328
ENSGALG00000045212	92	93	81	30
ENSGALG00000010571	954	594	713	542
ENSGALG00000006749	1350	566	958	504
ENSGALG00000041700	8637	6978	8450	4823
ENSGALG00000032458	66	61	72	42
ENSGALG00000052360	2	1	5	1
ENSGALG00000038875	541	393	624	442
ENSGALG00000009670	58	19	59	42
ENSGALG00000048639	34	39	34	21
ENSGALG00000039124	100	68	103	83
ENSGALG00000025747	416	184	473	227
ENSGALG00000000430	975	531	631	346
ENSGALG00000006647	45	31	27	4
ENSGALG00000000681	266	174	225	99
ENSGALG00000001797	232	196	242	189
ENSGALG00000026493	5014	2096	5310	2432
ENSGALG00000035487	10401	9324	8638	4213
ENSGALG00000007044	488	213	481	268
ENSGALG00000026518	8	3	14	15
ENSGALG00000011162	327	184	255	250
ENSGALG00000003767	152	87	126	96
ENSGALG00000006546	3482	2054	2723	1681
ENSGALG00000005647	911	336	685	277
ENSGALG00000004750	589	356	589	284
ENSGALG00000004272	76	42	73	77
ENSGALG00000031216	2338	1789	2073	1745
ENSGALG00000008850	45	26	59	22
ENSGALG00000016286	300	152	204	168
ENSGALG00000009885	636	391	625	331
ENSGALG00000052268	601	297	626	358
ENSGALG00000001619	385	287	290	219
ENSGALG00000016164	194	68	100	51
ENSGALG00000017384	1863	851	1861	771
ENSGALG00000004492	41	14	18	20
ENSGALG00000017167	4	2	8	0
ENSGALG00000003163	10	4	15	4
ENSGALG00000007059	800	420	1108	612
ENSGALG00000021656	1034	805	890	400
ENSGALG00000005390	150	105	115	65
ENSGALG00000028770	6	18	7	6
ENSGALG00000006027	181	107	182	59
ENSGALG00000038102	1116	723	1177	729
ENSGALG00000015399	534	779	608	274
ENSGALG00000012611	1769	1082	1875	1137
ENSGALG00000052471	578	374	563	398
ENSGALG00000037665	5	5	14	11
ENSGALG00000016089	588	421	717	386
ENSGALG00000049882	1390	661	1766	1015
ENSGALG00000006422	257	243	300	135
ENSGALG00000003022	66	49	68	47
ENSGALG00000026836	9	0	0	2
ENSGALG00000000761	8	0	9	0
ENSGALG00000055067	24	35	4	8
ENSGALG00000053180	23	6	49	0
ENSGALG00000003747	4360	5301	3483	1332
ENSGALG00000011251	511	260	500	285
ENSGALG00000014096	334	133	293	102
ENSGALG00000050324	83	54	81	42
ENSGALG00000001174	309	270	296	223
ENSGALG00000033753	406	137	330	135
ENSGALG00000041514	128	86	117	99
ENSGALG00000023396	2	1	3	1
ENSGALG00000008280	824	613	924	515
ENSGALG00000037361	386	310	327	201
ENSGALG00000012207	457	272	329	181
ENSGALG00000034610	1260	793	977	569
ENSGALG00000053511	40	52	29	35
ENSGALG00000047242	28	20	21	6
ENSGALG00000010377	2	0	1	3
ENSGALG00000015133	7	11	6	1
ENSGALG00000016036	1990	1047	1788	1035
ENSGALG00000007251	796	665	688	461
ENSGALG00000053833	3	0	3	1
ENSGALG00000010737	5	0	4	0
ENSGALG00000052991	311	182	292	125
ENSGALG00000006786	31	32	16	18
ENSGALG00000022813	583	452	634	435
ENSGALG00000054319	76	44	63	35
ENSGALG00000029721	88	61	58	50
ENSGALG00000031982	1141	504	832	500
ENSGALG00000003947	6184	4106	6754	3448
ENSGALG00000041266	47	71	66	19
ENSGALG00000010577	3	3	3	1
ENSGALG00000052210	656	386	527	307
ENSGALG00000016050	1725	936	1144	578
ENSGALG00000010360	491	355	399	276
ENSGALG00000002548	57548	62497	45539	29684
ENSGALG00000015489	31	15	29	8
ENSGALG00000037065	1379	1059	1227	448
ENSGALG00000010340	754	506	624	350
ENSGALG00000002478	4283	2849	4090	2047
ENSGALG00000004009	150	98	130	51
ENSGALG00000010884	559	332	618	244
ENSGALG00000010963	36	26	34	19
ENSGALG00000032159	400	222	391	201
ENSGALG00000010493	1422	1198	1005	443
ENSGALG00000051339	369	145	362	106
ENSGALG00000003345	1002	535	877	445
ENSGALG00000042080	110	64	78	81
ENSGALG00000007610	593	358	617	300
ENSGALG00000039917	351	257	351	186
ENSGALG00000003211	2149	1551	1918	1180
ENSGALG00000038933	266	238	289	219
ENSGALG00000005982	1090	643	940	419
ENSGALG00000000438	191	88	201	79
ENSGALG00000028340	229	173	177	119
ENSGALG00000047438	81	37	124	26
ENSGALG00000054183	22	6	15	2
ENSGALG00000052575	21	9	7	17
ENSGALG00000001463	236	226	177	103
ENSGALG00000016327	1022	1046	902	488
ENSGALG00000028866	1036	618	747	558
ENSGALG00000034134	302	218	305	244
ENSGALG00000002893	18	12	7	7
ENSGALG00000032843	606	333	635	391
ENSGALG00000009553	678	469	559	226
ENSGALG00000011966	2562	1778	2349	1119
ENSGALG00000001479	371	210	412	250
ENSGALG00000011434	2735	1184	1782	2879
ENSGALG00000042762	683	438	501	201
ENSGALG00000007070	63	26	56	12
ENSGALG00000041857	2365	1321	2423	1068
ENSGALG00000005855	298	200	213	92
ENSGALG00000033270	101	56	80	66
ENSGALG00000016340	3908	2523	3900	1857
ENSGALG00000004588	7760	5961	8569	4960
ENSGALG00000003792	3265	2845	4355	2583
ENSGALG00000004184	98	161	82	56
ENSGALG00000002594	3019	2750	2538	757
ENSGALG00000036171	48	25	51	14
ENSGALG00000027365	633	392	348	154
ENSGALG00000019036	1039	676	1150	604
ENSGALG00000040802	53	35	64	16
ENSGALG00000005395	568	418	635	316
ENSGALG00000011203	9634	8130	9551	3614
ENSGALG00000007537	117	43	203	78
ENSGALG00000038393	396	136	593	140
ENSGALG00000035482	907	413	782	360
ENSGALG00000026448	414	287	515	281
