	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_24h	chicken_d_lps_24h
ENSGALG00000001250	20980	12142	38754	25109
ENSGALG00000009169	342	160	302	190
ENSGALG00000000652	1687	1096	2055	993
ENSGALG00000034939	963	1289	693	420
ENSGALG00000013883	1354	1675	983	718
ENSGALG00000015496	1211	558	1602	946
ENSGALG00000009139	1304	761	844	597
ENSGALG00000030407	3514	1531	2921	3176
ENSGALG00000037223	211	96	95	26
ENSGALG00000051027	76	152	28	47
ENSGALG00000054667	6	0	4	1
ENSGALG00000015078	221	327	67	57
ENSGALG00000014943	4	7	6	0
ENSGALG00000051237	7	14	0	1
ENSGALG00000013882	4761	3619	3363	3345
ENSGALG00000037423	8	4	4	21
ENSGALG00000013134	236	60	308	265
ENSGALG00000033729	74	19	195	50
ENSGALG00000028561	1796	1285	1044	1001
ENSGALG00000051536	81	91	48	28
ENSGALG00000035949	797	541	643	651
ENSGALG00000036125	264	274	148	72
ENSGALG00000008885	13	2	10	1
ENSGALG00000016608	12	22	12	11
ENSGALG00000045823	6	2	9	2
ENSGALG00000014821	102	54	36	31
ENSGALG00000026862	29	10	9	5
ENSGALG00000051997	27	12	11	4
ENSGALG00000016609	40	20	168	138
ENSGALG00000008555	663	374	449	337
ENSGALG00000013748	50	27	23	6
ENSGALG00000019514	20212	11977	17484	17407
ENSGALG00000009725	10	0	4	5
ENSGALG00000046607	75	30	62	37
ENSGALG00000005525	10883	7877	7078	4706
ENSGALG00000034004	2997	2195	2384	1775
ENSGALG00000030247	48	60	46	21
ENSGALG00000054264	164	118	77	35
ENSGALG00000013879	1986	1499	1398	1346
ENSGALG00000008756	13671	13116	7533	3350
ENSGALG00000003259	255	192	318	261
ENSGALG00000040866	3	3	0	0
ENSGALG00000002543	431	352	332	215
ENSGALG00000031564	8	5	5	1
ENSGALG00000010035	624	254	418	258
ENSGALG00000015681	589	315	333	255
ENSGALG00000000668	1933	1497	1431	1062
ENSGALG00000024053	878	600	698	542
ENSGALG00000008624	344	221	194	233
ENSGALG00000002001	609	353	521	403
ENSGALG00000028265	3360	1792	4109	3243
ENSGALG00000016610	123	82	192	166
ENSGALG00000006253	771	578	678	559
ENSGALG00000010681	1210	588	1173	916
ENSGALG00000036539	225	107	279	156
ENSGALG00000013878	1268	660	1696	1850
ENSGALG00000050182	106	143	74	112
ENSGALG00000016755	10	25	6	3
ENSGALG00000019509	2	3	0	0
ENSGALG00000033521	188	101	177	186
ENSGALG00000000607	10	7	9	5
ENSGALG00000009154	181	98	159	246
ENSGALG00000015693	1417	804	1090	806
ENSGALG00000009214	343	122	296	249
ENSGALG00000000719	4873	3637	4290	2649
ENSGALG00000008628	2	0	6	32
ENSGALG00000036854	1018	725	681	465
ENSGALG00000041491	164	188	66	41
ENSGALG00000005188	3	1	4	5
ENSGALG00000002415	907	884	774	572
ENSGALG00000035966	3	14	19	17
ENSGALG00000042733	72	38	64	73
ENSGALG00000000606	3270	2025	3092	2520
ENSGALG00000011442	1202	1113	591	388
ENSGALG00000049046	92	27	202	119
ENSGALG00000005530	1429	1755	654	426
ENSGALG00000043370	418	247	410	353
ENSGALG00000007511	7579	4573	12243	6265
ENSGALG00000047163	571	335	332	355
ENSGALG00000008561	1244	644	1062	875
ENSGALG00000011498	192	89	175	143
ENSGALG00000008631	2341	1619	934	2424
ENSGALG00000032382	928	461	635	325
ENSGALG00000044502	2	5	0	1
ENSGALG00000007177	12	2	11	3
ENSGALG00000012870	321	226	277	312
ENSGALG00000040836	11	1	2	3
ENSGALG00000013708	5757	3620	5103	4628
ENSGALG00000004189	3830	4978	2312	1167
ENSGALG00000052512	12	8	0	3
ENSGALG00000004475	1155	934	373	136
ENSGALG00000013727	8	7	8	5
ENSGALG00000004401	324	352	282	91
ENSGALG00000007324	156	117	158	188
ENSGALG00000041577	2995	1057	1585	966
ENSGALG00000001571	12398	8207	14900	7999
ENSGALG00000041961	35	23	107	21
ENSGALG00000009787	5	0	5	2
ENSGALG00000010692	14	13	31	4
ENSGALG00000009740	671	328	553	467
ENSGALG00000002484	345	230	579	510
ENSGALG00000041762	3604	2815	3503	2420
ENSGALG00000028290	570	381	350	251
ENSGALG00000042055	994	638	697	397
ENSGALG00000037619	2	0	3	0
ENSGALG00000037655	123	89	60	71
ENSGALG00000005494	243	137	235	178
ENSGALG00000033660	1180	749	592	495
ENSGALG00000012227	67	32	46	38
ENSGALG00000045671	3348	1868	6387	8196
ENSGALG00000005254	1062	722	1318	1372
ENSGALG00000002424	425	415	314	275
ENSGALG00000003859	0	4	1	3
ENSGALG00000053371	3	4	9	1
ENSGALG00000032618	40	10	24	9
ENSGALG00000008942	661	537	308	284
ENSGALG00000013732	70	34	48	48
ENSGALG00000043039	1327	792	1456	1167
ENSGALG00000030554	22	6	31	7
ENSGALG00000052672	620	404	702	621
ENSGALG00000028142	192	114	233	234
ENSGALG00000044093	3	3	3	5
ENSGALG00000002514	2913	1992	3144	2011
ENSGALG00000026820	632	433	433	323
ENSGALG00000053682	12322	8937	8758	5565
ENSGALG00000005559	439	314	456	371
ENSGALG00000002262	2117	1253	2317	1547
ENSGALG00000023683	299	233	396	330
ENSGALG00000050785	430	128	723	149
ENSGALG00000038783	8026	5151	12047	6323
ENSGALG00000004367	86	110	67	22
ENSGALG00000009233	202	113	193	146
ENSGALG00000000793	1450	1145	1488	1169
ENSGALG00000013689	103	55	89	89
ENSGALG00000036093	1270	740	780	285
ENSGALG00000054769	31	48	109	77
ENSGALG00000009744	362	200	387	264
ENSGALG00000033185	492	351	416	408
ENSGALG00000012394	12	3	15	13
ENSGALG00000043736	1160	940	965	595
ENSGALG00000015062	9	1	3	3
ENSGALG00000002056	213	81	261	224
ENSGALG00000002624	1023	629	994	739
ENSGALG00000034645	860	665	971	758
ENSGALG00000016624	450	329	441	305
ENSGALG00000044536	946	527	796	539
ENSGALG00000006371	1188	941	853	590
ENSGALG00000028203	1506	647	1766	1115
ENSGALG00000005567	318	145	321	140
ENSGALG00000029731	27331	15208	28809	32587
ENSGALG00000005662	145	89	129	130
ENSGALG00000047031	128	96	196	163
ENSGALG00000010854	256	111	206	175
ENSGALG00000052371	1084	1173	793	813
ENSGALG00000034281	1485	1493	941	311
ENSGALG00000027454	19	7	295	164
ENSGALG00000052430	23	3	113	1
ENSGALG00000012396	122	68	312	110
ENSGALG00000012239	721	436	664	550
ENSGALG00000014939	101	75	59	65
ENSGALG00000013753	6	2	7	12
ENSGALG00000044599	257	163	41	24
ENSGALG00000051713	50	22	92	14
ENSGALG00000034586	15	6	15	15
ENSGALG00000046593	83	28	231	329
ENSGALG00000042949	368	157	313	396
ENSGALG00000039866	7	0	3	2
ENSGALG00000046656	474	213	333	142
ENSGALG00000030099	133	73	180	203
ENSGALG00000005503	928	312	1749	100
ENSGALG00000002638	94	84	84	6
ENSGALG00000052449	37	31	9	28
ENSGALG00000017334	16	11	21	18
ENSGALG00000002591	1308	1107	1494	1264
ENSGALG00000055105	38	20	28	29
ENSGALG00000054158	21	6	49	12
ENSGALG00000013740	434	224	802	376
ENSGALG00000000966	251	156	177	168
ENSGALG00000050855	10	1	7	4
ENSGALG00000004346	808	425	1707	795
ENSGALG00000004336	502	255	1434	1084
ENSGALG00000048907	0	0	56	64
ENSGALG00000052645	132	93	128	10
ENSGALG00000047472	24	9	16	0
ENSGALG00000004669	323	168	512	356
ENSGALG00000002719	1751	1147	1392	977
ENSGALG00000051065	1212	1115	1015	779
ENSGALG00000010061	1076	574	629	546
ENSGALG00000012165	36	18	681	513
ENSGALG00000039118	3	0	7	0
ENSGALG00000038984	10	7	6	6
ENSGALG00000017333	359	210	311	282
ENSGALG00000000692	6	7	9	9
ENSGALG00000046135	26	21	40	23
ENSGALG00000044439	44	9	199	1
ENSGALG00000036295	348	203	198	144
ENSGALG00000039775	2401	2161	2015	1331
ENSGALG00000004251	5	16	1	5
ENSGALG00000046958	144	111	52	26
ENSGALG00000012137	2898	1688	3013	2673
ENSGALG00000015348	1149	308	1569	617
ENSGALG00000031839	56	41	138	115
ENSGALG00000013907	34	51	8	4
ENSGALG00000042308	15	9	11	10
ENSGALG00000005575	1647	904	1303	839
ENSGALG00000052319	1167	731	901	921
ENSGALG00000037377	114	63	35	49
ENSGALG00000051602	173	43	170	18
ENSGALG00000044342	313	149	205	185
ENSGALG00000026507	596	266	574	570
ENSGALG00000039023	1091	688	842	638
ENSGALG00000048929	545	168	1011	12
ENSGALG00000010464	1718	1176	1820	1190
ENSGALG00000014933	4459	3406	4942	4768
ENSGALG00000008700	5232	2668	2740	1523
ENSGALG00000041403	2416	2032	921	752
ENSGALG00000049682	345	95	197	3
ENSGALG00000028664	94	37	873	657
ENSGALG00000010077	16381	13626	13764	8729
ENSGALG00000051627	10	5	31	7
ENSGALG00000052010	66	16	219	66
ENSGALG00000000978	254	141	235	133
ENSGALG00000009801	143	53	153	152
ENSGALG00000026278	1114	1002	646	525
ENSGALG00000009246	1823	1236	1669	1179
ENSGALG00000041685	1976	1497	1558	1396
ENSGALG00000042137	620	375	168	178
ENSGALG00000002728	1438	967	1535	167
ENSGALG00000041718	19	0	5	3
ENSGALG00000046455	97	60	67	66
ENSGALG00000050995	286	211	281	184
ENSGALG00000000703	5132	3705	3641	2571
ENSGALG00000013173	141	97	206	186
ENSGALG00000010081	481	249	340	362
ENSGALG00000020078	10086	7003	6329	4351
ENSGALG00000003307	5390	2484	4690	3270
ENSGALG00000012401	1303	898	933	927
ENSGALG00000052095	223	181	194	129
ENSGALG00000055127	21	32	19	24
ENSGALG00000004224	578	386	587	411
ENSGALG00000050946	355	250	185	81
ENSGALG00000053734	915	275	1798	171
ENSGALG00000035675	141	93	173	54
ENSGALG00000016631	480	269	532	401
ENSGALG00000004383	317	178	327	271
ENSGALG00000015474	2447	1089	2962	1878
ENSGALG00000043926	16	2	17	6
ENSGALG00000037077	787	308	563	224
ENSGALG00000042572	337	162	251	182
ENSGALG00000009253	2008	1333	1754	1182
ENSGALG00000019894	283	171	462	414
ENSGALG00000005223	3	3	4	4
ENSGALG00000015746	121	76	176	170
ENSGALG00000010090	394	345	359	639
ENSGALG00000043938	166	69	388	377
ENSGALG00000032518	10	0	2	3
ENSGALG00000046960	2315	1590	597	353
ENSGALG00000047567	112	97	52	20
ENSGALG00000050893	4804	1904	7733	4354
ENSGALG00000044801	50	12	165	7
ENSGALG00000028681	54	58	60	40
ENSGALG00000009256	29	8	19	32
ENSGALG00000007615	3048	1529	4261	2829
ENSGALG00000026363	172	92	246	201
ENSGALG00000002197	7035	4288	6309	3880
ENSGALG00000004238	113	90	135	116
ENSGALG00000010471	2341	1166	1650	985
ENSGALG00000006949	4766	4126	3366	2254
ENSGALG00000009275	1017	461	1164	1108
ENSGALG00000044788	952	727	747	675
ENSGALG00000048435	29	20	10	3
ENSGALG00000028505	1657	1431	1796	1393
ENSGALG00000010097	169	139	157	199
ENSGALG00000013685	932	555	750	684
ENSGALG00000008753	1159	1603	555	369
ENSGALG00000027761	1526	654	1480	1381
ENSGALG00000048775	1786	1243	1853	1448
ENSGALG00000013737	586	170	454	348
ENSGALG00000048926	1984	979	1774	1030
ENSGALG00000040212	755	559	471	586
ENSGALG00000009045	965	730	1064	711
ENSGALG00000031594	348	291	262	213
ENSGALG00000009540	949	374	962	512
ENSGALG00000037601	1110	994	674	562
ENSGALG00000029540	95	50	53	23
ENSGALG00000054345	486	167	475	315
ENSGALG00000030710	119	99	42	88
ENSGALG00000004255	1288	889	973	989
ENSGALG00000029298	853	304	1657	1253
ENSGALG00000047761	950	1027	513	247
ENSGALG00000011808	22	8	12	4
ENSGALG00000010103	92	39	107	79
ENSGALG00000036791	582	427	550	529
ENSGALG00000002242	11	0	20	17
ENSGALG00000009291	97	56	211	155
ENSGALG00000001017	240	169	198	153
ENSGALG00000010476	1623	1025	886	1387
ENSGALG00000054713	1264	802	1060	577
ENSGALG00000012404	857	812	1234	624
ENSGALG00000042238	6	2	1	1
ENSGALG00000000712	3356	1591	3392	2716
ENSGALG00000054523	89	22	64	67
ENSGALG00000026009	891	603	1159	669
ENSGALG00000048349	62	72	319	211
ENSGALG00000010486	1	3	1	2
ENSGALG00000007337	3452	3727	518	520
ENSGALG00000015107	183	187	116	135
ENSGALG00000005787	808	589	444	300
ENSGALG00000016639	844	535	286	593
ENSGALG00000054629	231	147	259	195
ENSGALG00000054412	28	14	26	23
ENSGALG00000012966	1594	1355	874	609
ENSGALG00000004198	339	334	413	331
ENSGALG00000053961	0	3	0	3
ENSGALG00000001024	2613	1541	2571	2341
ENSGALG00000009303	174	86	246	228
ENSGALG00000000721	1838	1021	2887	1174
ENSGALG00000009544	884	466	937	530
ENSGALG00000012876	537	468	680	537
ENSGALG00000020647	43	45	27	27
ENSGALG00000042645	1059	634	921	917
ENSGALG00000033855	527	189	660	371
ENSGALG00000013651	131	62	93	80
ENSGALG00000041334	632	482	823	729
ENSGALG00000002686	402	361	548	258
ENSGALG00000041361	1436	555	1363	877
ENSGALG00000040902	1278	786	1315	806
ENSGALG00000048332	0	0	2	2
ENSGALG00000010490	5	0	5	4
ENSGALG00000005259	4	3	1	0
ENSGALG00000040921	235	99	270	156
ENSGALG00000012245	1163	778	1419	1202
ENSGALG00000008745	445	259	310	219
ENSGALG00000039576	84	38	430	444
ENSGALG00000049136	3355	3078	3371	2161
ENSGALG00000047515	452	237	371	236
ENSGALG00000009817	296	87	241	271
ENSGALG00000024332	993	1158	761	630
ENSGALG00000003314	425	267	412	221
ENSGALG00000052873	688	446	433	292
ENSGALG00000007218	18	0	45	28
ENSGALG00000005807	2429	1081	2616	1540
ENSGALG00000030229	2	2	1	0
ENSGALG00000035623	1721	1311	1734	1193
ENSGALG00000002693	418	385	417	307
ENSGALG00000009454	247	119	302	194
ENSGALG00000049609	190	120	156	103
ENSGALG00000034488	295	184	207	156
ENSGALG00000002250	92	26	51	23
ENSGALG00000015200	2980	2116	2892	1801
ENSGALG00000012877	372	265	207	216
ENSGALG00000042199	293	228	293	99
ENSGALG00000007527	187	98	77	70
ENSGALG00000004363	1163	799	974	868
ENSGALG00000044678	14	5	10	6
ENSGALG00000005502	10	4	1	0
ENSGALG00000010749	359	225	353	306
ENSGALG00000000724	904	545	1333	1314
ENSGALG00000036309	483	334	456	433
ENSGALG00000005815	963	392	1337	776
ENSGALG00000015770	7049	4445	7662	8662
ENSGALG00000050362	152	83	91	75
ENSGALG00000015751	1347	957	1615	1518
ENSGALG00000009547	403	233	369	189
ENSGALG00000036965	1315	896	1485	1058
ENSGALG00000050937	42	34	46	90
ENSGALG00000026846	45	36	51	50
ENSGALG00000006644	4	1	6	3
ENSGALG00000008385	1042	809	646	443
ENSGALG00000044816	8	10	5	3
ENSGALG00000039084	1087	430	1144	516
ENSGALG00000031282	4547	3412	1985	1601
ENSGALG00000002129	839	593	648	369
ENSGALG00000050342	59	42	36	34
ENSGALG00000006019	2382	376	2529	242
ENSGALG00000017165	753	399	551	380
ENSGALG00000012408	2573	2001	2822	2098
ENSGALG00000003318	179	170	168	159
ENSGALG00000002701	228	148	445	347
ENSGALG00000013931	160	83	144	117
ENSGALG00000048735	45	20	33	40
ENSGALG00000016761	255	1	918	2
ENSGALG00000013177	1409	1236	924	627
ENSGALG00000048432	14	23	7	11
ENSGALG00000010108	244	129	267	377
ENSGALG00000009977	255	180	248	194
ENSGALG00000042201	679	497	501	501
ENSGALG00000053504	8	8	1	2
ENSGALG00000049970	28	19	25	12
ENSGALG00000010761	381	226	461	448
ENSGALG00000005840	669	480	465	368
ENSGALG00000034905	92	40	41	36
ENSGALG00000046217	9	0	2	1
ENSGALG00000040447	41	28	35	60
ENSGALG00000020615	34	10	10	4
ENSGALG00000002703	639	410	656	382
ENSGALG00000008903	11535	16404	4350	2698
ENSGALG00000030419	650	377	408	300
ENSGALG00000035785	22	15	16	23
ENSGALG00000005268	83	37	59	53
ENSGALG00000040270	1596	1272	1050	709
ENSGALG00000047963	381	212	354	249
ENSGALG00000013821	149	86	150	129
ENSGALG00000009177	861	441	603	506
ENSGALG00000002145	634	387	433	336
ENSGALG00000047995	11	21	6	18
ENSGALG00000013889	453	219	363	300
ENSGALG00000003567	31	30	19	1
ENSGALG00000030268	1586	1236	980	819
ENSGALG00000028032	312	188	345	407
ENSGALG00000010491	776	401	491	340
ENSGALG00000027096	385	224	175	101
ENSGALG00000035589	965	730	1863	596
ENSGALG00000024034	2062	1800	1861	1572
ENSGALG00000008752	16	4	23	9
ENSGALG00000036806	82	85	59	19
ENSGALG00000044996	14	6	60	83
ENSGALG00000001341	241	225	87	116
ENSGALG00000048911	255	203	57	40
ENSGALG00000017239	46428	15689	56976	45696
ENSGALG00000054488	45	30	28	17
ENSGALG00000008945	4	6	5	0
ENSGALG00000023395	2	8	4	5
ENSGALG00000005594	108	56	86	19
ENSGALG00000010774	2595	2598	1484	1129
ENSGALG00000030084	263	210	299	212
ENSGALG00000048776	137	138	201	165
ENSGALG00000001370	38	46	7	6
ENSGALG00000001115	30	47	20	13
ENSGALG00000043016	431	344	273	111
ENSGALG00000005287	4	2	1	2
ENSGALG00000051422	60	33	23	12
ENSGALG00000010935	4	0	2	0
ENSGALG00000032161	4	11	4	4
ENSGALG00000047517	504	303	387	260
ENSGALG00000005668	6204	4351	4002	2740
ENSGALG00000002294	5	3	2	1
ENSGALG00000033792	233	267	480	470
ENSGALG00000055035	32	26	46	59
ENSGALG00000033675	1449	1479	876	843
ENSGALG00000049690	105	79	59	36
ENSGALG00000053841	25	24	18	15
ENSGALG00000040704	375	91	264	179
ENSGALG00000015108	85	56	141	86
ENSGALG00000001136	237	165	118	50
ENSGALG00000041202	3096	2268	2125	1723
ENSGALG00000009847	47	15	26	28
ENSGALG00000013943	1196	929	1085	917
ENSGALG00000005217	66	34	61	37
ENSGALG00000034020	278	231	324	236
ENSGALG00000000409	1455	1215	1163	1195
ENSGALG00000029266	1053	611	1074	1132
ENSGALG00000000693	532	376	552	396
ENSGALG00000047956	26	7	18	27
ENSGALG00000005908	954	580	991	855
ENSGALG00000023439	27	23	42	3
ENSGALG00000027002	12	10	3	0
ENSGALG00000001034	860	498	879	666
ENSGALG00000048011	312	149	351	255
ENSGALG00000015109	122	140	53	28
ENSGALG00000038634	99	18	68	15
ENSGALG00000036725	46	42	31	20
ENSGALG00000013511	346	267	331	237
ENSGALG00000012048	1183	931	722	592
ENSGALG00000053999	45	19	40	18
ENSGALG00000009047	1498	940	886	629
ENSGALG00000047034	2672	3792	914	695
ENSGALG00000006047	1228	786	842	668
ENSGALG00000035780	306	139	339	203
ENSGALG00000002118	840	540	886	430
ENSGALG00000034115	516	407	514	408
ENSGALG00000047167	139	71	85	73
ENSGALG00000046559	653	453	921	643
ENSGALG00000001165	727	538	401	260
ENSGALG00000039168	223	137	230	277
ENSGALG00000038420	463	303	454	372
ENSGALG00000013948	26	24	38	10
ENSGALG00000009172	22	16	15	10
ENSGALG00000001046	1104	866	882	529
ENSGALG00000054374	182	43	149	89
ENSGALG00000047269	1030	318	681	423
ENSGALG00000051885	630	508	553	459
ENSGALG00000033205	1696	1102	1339	974
ENSGALG00000008582	52	27	34	31
ENSGALG00000031013	7	11	8	7
ENSGALG00000009305	1438	848	1339	933
ENSGALG00000044914	20	6	8	5
ENSGALG00000012200	826	904	581	404
ENSGALG00000033171	86	13	350	401
ENSGALG00000002710	270	140	243	247
ENSGALG00000002827	792	509	738	549
ENSGALG00000037496	282	146	341	272
ENSGALG00000004310	2452	1582	998	1263
ENSGALG00000049517	4115	2818	4080	3402
ENSGALG00000010939	201	183	45	36
ENSGALG00000040342	6	3	8	1
ENSGALG00000000769	3871	2907	7374	1846
ENSGALG00000009202	720	416	605	430
ENSGALG00000052539	6	0	9	5
ENSGALG00000009207	144	86	165	137
ENSGALG00000013741	752	860	292	100
ENSGALG00000005948	7271	5737	6694	4315
ENSGALG00000005305	101	86	171	103
ENSGALG00000029332	625	353	643	648
ENSGALG00000007651	7668	4266	3863	3355
ENSGALG00000037851	143	28	181	63
ENSGALG00000041139	459	278	441	297
ENSGALG00000053665	419	514	143	84
ENSGALG00000051034	213	200	62	84
ENSGALG00000041722	62	30	53	29
ENSGALG00000028958	1796	1349	1347	874
ENSGALG00000047426	8	4	20	5
ENSGALG00000043628	1164	839	1150	968
ENSGALG00000041161	4	5	3	3
ENSGALG00000004869	1429	1006	1309	1026
ENSGALG00000047642	77	32	65	64
ENSGALG00000005505	4948	2526	4993	1778
ENSGALG00000026613	7269	7856	7294	1527
ENSGALG00000030979	349	196	334	162
ENSGALG00000002841	389	219	312	307
ENSGALG00000049996	32	19	23	9
ENSGALG00000010517	1275	976	858	765
ENSGALG00000035506	782	710	828	733
ENSGALG00000035625	108	44	216	198
ENSGALG00000014914	529	399	570	443
ENSGALG00000038598	1102	868	1050	1021
ENSGALG00000038812	510	295	516	419
ENSGALG00000036645	67	21	515	473
ENSGALG00000036647	1004	853	873	835
ENSGALG00000015804	1103	495	884	617
ENSGALG00000008735	45	41	10	11
ENSGALG00000009556	2	1	3	9
ENSGALG00000005206	520	219	377	266
ENSGALG00000001223	348	255	312	307
ENSGALG00000013872	1324	638	1156	859
ENSGALG00000009341	787	794	424	295
ENSGALG00000040606	345	279	287	258
ENSGALG00000034204	15	13	9	1
ENSGALG00000010125	41	9	41	141
ENSGALG00000009900	2185	2678	769	493
ENSGALG00000015807	151	78	156	121
ENSGALG00000054235	38	12	29	30
ENSGALG00000037203	7563	4962	8384	5621
ENSGALG00000011921	2723	1761	2216	2719
ENSGALG00000004128	154	43	161	44
ENSGALG00000004127	96	140	150	18
ENSGALG00000032768	5	1	4	3
ENSGALG00000011038	2441	1242	2263	1299
ENSGALG00000000791	62	23	637	379
ENSGALG00000043081	1297	1173	748	670
ENSGALG00000034960	180	79	546	278
ENSGALG00000009224	44	29	71	67
ENSGALG00000016469	17	9	2	2
ENSGALG00000036459	513	377	541	396
ENSGALG00000015813	956	517	889	741
ENSGALG00000002877	489	416	347	312
ENSGALG00000009236	1172	845	1152	884
ENSGALG00000034772	17	8	20	19
ENSGALG00000038608	29	24	36	21
ENSGALG00000042052	780	571	655	698
ENSGALG00000005688	1443	2043	559	288
ENSGALG00000021683	1351	601	1492	1050
ENSGALG00000015821	2006	1224	2560	1805
ENSGALG00000013867	1554	934	2431	1880
ENSGALG00000028648	225	181	201	161
ENSGALG00000004113	256	207	279	42
ENSGALG00000051783	14	1	0	9
ENSGALG00000042269	97	42	70	64
ENSGALG00000048865	333	180	224	157
ENSGALG00000000816	1434	977	1434	1262
ENSGALG00000054765	122	49	100	49
ENSGALG00000007485	10246	7253	9655	11867
ENSGALG00000014923	33	26	23	25
ENSGALG00000013863	328	166	431	440
ENSGALG00000015351	878	513	444	262
ENSGALG00000021171	8	0	4	3
ENSGALG00000006677	300	164	189	271
ENSGALG00000016896	455	255	352	304
ENSGALG00000032887	391	254	588	916
ENSGALG00000036359	1111	827	1682	1088
ENSGALG00000016649	1326	763	1200	996
ENSGALG00000005998	1336	584	826	396
ENSGALG00000010975	28	26	18	35
ENSGALG00000024081	86	37	51	56
ENSGALG00000048246	34	23	67	48
ENSGALG00000041921	6	4	0	0
ENSGALG00000028567	43	115	26	9
ENSGALG00000045473	55	20	220	26
ENSGALG00000031542	402	275	355	377
ENSGALG00000009907	196	64	254	178
ENSGALG00000010805	2341	1581	1299	1092
ENSGALG00000013356	912	544	1358	1084
ENSGALG00000016766	1017	845	746	508
ENSGALG00000026796	553	405	530	327
ENSGALG00000001270	241	111	251	159
ENSGALG00000033920	95	66	56	68
ENSGALG00000002192	12701	7051	12253	7435
ENSGALG00000016651	493	468	134	88
ENSGALG00000014081	1266	614	1227	1173
ENSGALG00000045815	123	133	45	9
ENSGALG00000038943	1991	984	1317	793
ENSGALG00000023443	1480	769	1258	838
ENSGALG00000040746	2147	1316	2210	1345
ENSGALG00000010565	2946	2004	2938	2715
ENSGALG00000011570	1465	979	1434	1230
ENSGALG00000033698	7	1	20	8
ENSGALG00000016524	1299	890	720	544
ENSGALG00000051324	11	13	5	9
ENSGALG00000027983	763	427	607	356
ENSGALG00000051595	515	135	792	154
ENSGALG00000013817	1841	1185	2095	616
ENSGALG00000013205	275	114	154	102
ENSGALG00000030998	1164	842	1321	932
ENSGALG00000030561	7	3	6	10
ENSGALG00000014887	297	191	383	338
ENSGALG00000047704	351	260	402	447
ENSGALG00000048267	3	0	5	4
ENSGALG00000046835	11	5	7	0
ENSGALG00000044258	7	3	0	3
ENSGALG00000001062	14	16	10	5
ENSGALG00000048048	11	5	4	1
