	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00010010368	11	6	10	5
ENSGALG00010010369	32	31	22	15
ENSGALG00010010371	183	122	109	71
ENSGALG00010004852	27323	12298	23606	20919
ENSGALG00010014114	26374	13072	29229	16475
ENSGALG00010010379	1059	670	1238	1051
ENSGALG00010010386	3958	2545	3918	1866
ENSGALG00010009192	4103	2608	3396	1524
ENSGALG00010009091	388	253	465	284
ENSGALG00010010393	191	89	206	42
ENSGALG00010016854	222	141	149	105
ENSGALG00010010394	420	303	378	230
ENSGALG00010015917	1105	503	1051	584
ENSGALG00010019145	9032	4827	8504	3703
ENSGALG00010010397	380	252	314	243
ENSGALG00010009654	771	567	860	523
ENSGALG00010007551	499	197	462	182
ENSGALG00010016786	258	209	235	132
ENSGALG00010007566	300	310	296	337
ENSGALG00010007774	15	3	14	3
ENSGALG00010029563	274	100	300	129
ENSGALG00010016667	570	272	587	255
ENSGALG00010010403	11	16	6	6
ENSGALG00010017365	135	81	128	19
ENSGALG00010010404	469	417	608	342
ENSGALG00010029318	18	11	23	25
ENSGALG00010010405	5	7	11	11
ENSGALG00010016885	2365	1216	1916	658
ENSGALG00010026755	4	2	5	1
ENSGALG00010019019	3	7	1	0
ENSGALG00010010409	10	2	10	4
ENSGALG00010008142	1699	1080	1613	598
ENSGALG00010010410	117	25	103	17
ENSGALG00010019820	950	1044	709	290
ENSGALG00010010411	212	99	449	212
ENSGALG00010016629	1978	1324	1914	1295
ENSGALG00010003995	7	6	7	6
ENSGALG00010010415	2	2	1	1
ENSGALG00010010420	6951	4247	7474	3476
ENSGALG00010021299	103	40	57	6
ENSGALG00010003915	1384	1058	1240	454
ENSGALG00010010421	689	588	781	536
ENSGALG00010000786	30	13	26	2
ENSGALG00010010423	185	118	216	138
ENSGALG00010028584	1117	720	789	538
ENSGALG00010002435	10	8	8	0
ENSGALG00010010425	1491	527	1205	527
ENSGALG00010027207	591	351	590	284
ENSGALG00010011876	44	27	28	11
ENSGALG00010013511	182	139	167	117
ENSGALG00010016700	133	82	115	76
ENSGALG00010022751	615	351	552	241
ENSGALG00010021785	2745	1837	2081	1304
ENSGALG00010012993	2808	1359	2647	1295
ENSGALG00010013526	792	499	944	779
ENSGALG00010012077	4759	2243	5126	2465
ENSGALG00010014824	12977	12908	9628	3837
ENSGALG00010010439	119	31	51	96
ENSGALG00010012441	5	0	5	2
ENSGALG00010010444	839	462	1291	659
ENSGALG00010019068	618	442	886	482
ENSGALG00010010445	1506	653	1361	808
ENSGALG00010004715	1	1	7	8
ENSGALG00010009567	3343	2662	2115	1573
ENSGALG00010015038	63	1	37	25
ENSGALG00010019772	1907	1482	2046	1090
ENSGALG00010019263	610	370	659	325
ENSGALG00010009173	650	277	651	207
ENSGALG00010001492	13	5	7	7
ENSGALG00010010456	3	0	4	0
ENSGALG00010011499	3048	2209	2556	1606
ENSGALG00010010457	333	183	278	122
ENSGALG00010010460	63	17	56	21
ENSGALG00010007388	35	38	32	1
ENSGALG00010018149	1088	1297	831	383
ENSGALG00010026740	7	0	3	0
ENSGALG00010010463	548	357	538	307
ENSGALG00010012215	698	594	693	243
ENSGALG00010017859	4032	2149	3417	1699
ENSGALG00010002397	3	0	3	1
ENSGALG00010010467	49	12	19	22
ENSGALG00010012798	813	488	572	325
ENSGALG00010013380	12	12	2	0
ENSGALG00010010468	158	116	143	46
ENSGALG00010011029	2060	905	1424	334
ENSGALG00010010471	7	2	4	7
ENSGALG00010004233	75	9	182	47
ENSGALG00010010473	609	363	566	324
ENSGALG00010010478	17	9	8	8
ENSGALG00010026268	1963	1418	2003	1075
ENSGALG00010006025	1792	1145	2718	1713
ENSGALG00010010505	323	321	382	152
ENSGALG00010002543	3	4	3	6
ENSGALG00010003205	321	142	243	161
ENSGALG00010010512	12685	7794	10063	5868
ENSGALG00010024532	95	74	45	34
ENSGALG00010022455	246	133	297	100
ENSGALG00010010521	5	9	4	0
ENSGALG00010010537	35	14	13	13
ENSGALG00010015127	7703	6319	8109	4648
ENSGALG00010001111	1462	1059	1318	368
ENSGALG00010010573	191	85	187	78
ENSGALG00010025222	117	67	100	82
ENSGALG00010015044	157	56	124	27
ENSGALG00010010575	1336	657	1258	405
ENSGALG00010029299	867	732	917	574
ENSGALG00010010577	7166	6329	5534	2556
ENSGALG00010015972	3	0	2	0
ENSGALG00010025695	0	3	6	0
ENSGALG00010004983	53	41	64	29
ENSGALG00010010578	1032	752	1100	750
ENSGALG00010010586	923	573	824	400
ENSGALG00010021606	762	625	704	411
ENSGALG00010017590	965	400	858	592
ENSGALG00010010605	65	23	70	10
ENSGALG00010010614	198	100	195	100
ENSGALG00010027628	28	7	27	6
ENSGALG00010013135	2324	1417	1644	835
ENSGALG00010010620	884	799	801	599
ENSGALG00010010623	1055	487	1471	630
ENSGALG00010004408	547	298	518	258
ENSGALG00010003189	1626	993	3512	1763
ENSGALG00010010646	2059	1361	1698	1241
ENSGALG00010010648	26	26	21	8
ENSGALG00010015877	1078	865	879	435
ENSGALG00010012338	39	26	64	28
ENSGALG00010010651	6458	5202	5150	3259
ENSGALG00010010655	2	6	3	1
ENSGALG00010018588	570	374	562	292
ENSGALG00010010657	120	33	199	61
ENSGALG00010010661	533	264	344	314
ENSGALG00010010662	569	444	510	454
ENSGALG00010002601	1140	545	3465	1715
ENSGALG00010010663	3846	2608	2359	1872
ENSGALG00010008252	205	107	212	148
ENSGALG00010010671	884	589	1148	754
ENSGALG00010017141	1164	657	897	418
ENSGALG00010010680	7	2	2	4
ENSGALG00010010688	7377	2602	7715	3734
ENSGALG00010017660	210	100	204	75
ENSGALG00010010689	606	352	678	431
ENSGALG00010010699	460	255	442	280
ENSGALG00010014908	793	469	629	249
ENSGALG00010018876	11366	5212	9319	3935
ENSGALG00010010706	12059	7413	10531	3598
ENSGALG00010010711	15	11	53	12
ENSGALG00010023519	7	2	5	0
ENSGALG00010008905	613	373	610	290
ENSGALG00010018162	15	7	4	8
ENSGALG00010012056	10	10	8	3
ENSGALG00010022825	3	2	2	1
ENSGALG00010018393	132	51	103	49
ENSGALG00010027063	3256	1531	2715	1282
ENSGALG00010023196	5875	3324	3958	3851
ENSGALG00010010722	80	40	83	39
ENSGALG00010011003	1507	950	1433	969
ENSGALG00010010724	17	28	25	8
ENSGALG00010007401	669	372	712	398
ENSGALG00010010728	2	2	2	0
ENSGALG00010020131	6316	4461	5416	3689
ENSGALG00010002439	86	30	101	10
ENSGALG00010014985	772	405	734	353
ENSGALG00010010734	178	91	206	66
ENSGALG00010016623	1288	1084	1414	982
ENSGALG00010010742	5481	3907	5241	2724
ENSGALG00010010748	12159	8830	10043	5357
ENSGALG00010010751	1034	414	996	468
ENSGALG00010010752	21	4	29	15
ENSGALG00010015832	2262	1104	1710	858
ENSGALG00010011193	217	198	184	111
ENSGALG00010010753	180	90	134	67
ENSGALG00010027894	433	241	406	231
ENSGALG00010018267	665	459	617	419
ENSGALG00010019679	286	239	326	125
ENSGALG00010010754	6	0	5	1
ENSGALG00010010756	21	3	23	2
ENSGALG00010008690	2217	1119	2230	1224
ENSGALG00010010822	10	1	3	0
ENSGALG00010010759	10	8	11	5
ENSGALG00010003152	420	170	531	325
ENSGALG00010013138	92	60	72	23
ENSGALG00010012905	10	8	8	4
ENSGALG00010010761	78	53	71	68
ENSGALG00010010762	316	229	335	215
ENSGALG00010017372	1722	1383	1686	764
ENSGALG00010008176	3486	2781	3289	1697
ENSGALG00010010766	37	20	34	15
ENSGALG00010021429	345	296	299	179
ENSGALG00010017050	46	16	51	44
ENSGALG00010010942	10	7	13	0
ENSGALG00010019148	33	34	16	3
ENSGALG00010012057	5	3	1	1
ENSGALG00010010768	1560	918	1473	888
ENSGALG00010010771	1301	821	1335	704
ENSGALG00010017901	41	23	38	15
ENSGALG00010026854	205	81	188	120
ENSGALG00010010778	8	6	5	1
ENSGALG00010006108	895	758	850	514
ENSGALG00010017330	13	4	5	0
ENSGALG00010029267	925	1045	1162	623
ENSGALG00010024473	610	463	571	309
ENSGALG00010010779	3611	1579	3782	2028
ENSGALG00010014792	2709	3665	2590	1260
ENSGALG00010010784	0	2	3	0
ENSGALG00010003478	13	15	11	0
ENSGALG00010010789	21	10	23	18
ENSGALG00010027438	985	678	915	512
ENSGALG00010012040	489	327	540	410
ENSGALG00010004029	881	339	943	434
ENSGALG00010003724	38	23	47	33
ENSGALG00010010791	7300	9664	6331	2853
ENSGALG00010021505	13	3	6	8
ENSGALG00010010800	930	663	854	496
ENSGALG00010010809	109	101	124	66
ENSGALG00010010813	46	18	35	20
ENSGALG00010016257	683	516	533	328
ENSGALG00010010821	19	33	21	17
ENSGALG00010009355	661	340	414	246
ENSGALG00010010824	182	110	181	79
ENSGALG00010013170	7	5	7	4
ENSGALG00010010828	271	135	301	143
ENSGALG00010010829	2	2	0	0
ENSGALG00010010831	2183	2228	2016	1244
ENSGALG00010010837	2600	885	2822	1472
ENSGALG00010014469	137	74	125	47
ENSGALG00010002424	1600	922	1034	480
ENSGALG00010010838	132	81	156	78
ENSGALG00010010841	833	675	801	635
ENSGALG00010010843	1277	1000	1144	556
ENSGALG00010012346	538	319	343	145
ENSGALG00010010849	519	331	554	342
ENSGALG00010013319	2192	1602	2205	1306
ENSGALG00010010855	1227	888	1598	975
ENSGALG00010010857	3167	2053	2547	1076
ENSGALG00010015084	82	78	18	3
ENSGALG00010018543	899	526	1076	536
ENSGALG00010029511	73	39	67	55
ENSGALG00010001952	719	523	686	365
ENSGALG00010010861	7	9	1	1
ENSGALG00010027710	8	7	9	3
ENSGALG00010002866	140	99	103	93
ENSGALG00010010865	3538	3894	3128	1776
ENSGALG00010019706	419	327	405	336
ENSGALG00010010868	304	160	270	149
ENSGALG00010010870	454	300	463	323
ENSGALG00010010871	317	391	109	133
ENSGALG00010010884	14	7	9	2
ENSGALG00010001829	591	310	600	256
ENSGALG00010015986	34	14	21	6
ENSGALG00010020912	1062	592	780	361
ENSGALG00010007792	50	41	32	13
ENSGALG00010009025	315	203	272	126
ENSGALG00010013815	1366	1133	1046	623
ENSGALG00010008534	3613	1827	2868	1042
ENSGALG00010010888	1028	626	990	504
ENSGALG00010012108	1678	1475	1833	858
ENSGALG00010024950	9	6	5	0
ENSGALG00010017428	2723	1990	3077	1690
ENSGALG00010028072	0	3	1	6
ENSGALG00010004250	1285	796	1283	676
ENSGALG00010010897	1103	439	936	331
ENSGALG00010007102	1919	801	2060	1166
ENSGALG00010004355	650	315	558	216
ENSGALG00010002411	96	50	111	54
ENSGALG00010010904	2444	2269	2207	1162
ENSGALG00010010905	840	963	542	296
ENSGALG00010024081	1368	736	1359	514
ENSGALG00010010906	2856	1455	2452	992
ENSGALG00010010915	7249	4494	7389	5323
ENSGALG00010014802	788	1690	686	382
ENSGALG00010028866	117	202	168	22
ENSGALG00010005386	997	927	855	636
ENSGALG00010010916	50	25	42	18
ENSGALG00010010917	1164	736	1057	665
ENSGALG00010013051	1958	954	2106	884
ENSGALG00010010918	350	223	310	204
ENSGALG00010019690	593	544	508	286
ENSGALG00010010919	0	3	0	4
ENSGALG00010000741	2988	2037	2444	938
ENSGALG00010010920	1992	1987	1032	800
ENSGALG00010010921	419	293	403	226
ENSGALG00010005395	5	2	0	2
ENSGALG00010016598	1308	907	1332	838
ENSGALG00010001472	53	46	68	22
ENSGALG00010018215	1103	1442	539	313
ENSGALG00010010922	764	516	703	461
ENSGALG00010010928	2	0	0	5
ENSGALG00010010934	295	247	267	186
ENSGALG00010010938	531	225	359	176
ENSGALG00010019598	1975	1142	2467	1601
ENSGALG00010012327	763	452	552	359
ENSGALG00010021350	188	108	175	68
ENSGALG00010024039	666	590	818	560
ENSGALG00010019094	490	336	595	367
ENSGALG00010010946	5	2	1	4
ENSGALG00010022647	16	10	33	9
ENSGALG00010010947	2141	1378	1981	927
ENSGALG00010000651	38	20	18	15
ENSGALG00010018275	415	294	470	179
ENSGALG00010010948	425	292	354	199
ENSGALG00010008087	331	55	187	27
ENSGALG00010010952	60	81	175	31
ENSGALG00010024201	1943	1441	1609	818
ENSGALG00010001153	183	111	103	53
ENSGALG00010010953	2547	1667	1987	895
ENSGALG00010010955	388	215	374	160
ENSGALG00010012699	25	9	28	4
ENSGALG00010028581	233	167	221	192
ENSGALG00010010957	1547	1248	1586	810
ENSGALG00010011306	1124	417	1128	636
ENSGALG00010010959	552	236	589	317
ENSGALG00010003275	145	50	116	55
ENSGALG00010010960	1548	1003	1523	694
ENSGALG00010010963	1048	644	1022	439
ENSGALG00010006245	1897	1370	2415	1758
ENSGALG00010016781	752	470	716	455
ENSGALG00010010964	480	270	423	292
ENSGALG00010010965	587	226	447	117
ENSGALG00010015540	1590	846	1436	629
ENSGALG00010002557	938	739	945	461
ENSGALG00010010966	4	3	2	6
ENSGALG00010010967	199	81	95	88
ENSGALG00010010968	416	320	439	306
ENSGALG00010010970	5607	6803	4518	2524
ENSGALG00010010972	237	89	249	132
ENSGALG00010010973	206	73	132	71
ENSGALG00010010974	120	62	122	22
ENSGALG00010022204	874	245	511	641
ENSGALG00010017354	1857	1213	1755	1017
ENSGALG00010005540	858	589	947	425
ENSGALG00010010977	183	129	210	137
ENSGALG00010012927	394	168	289	127
ENSGALG00010010978	304	173	332	199
ENSGALG00010010983	387	214	463	218
ENSGALG00010022359	1122	890	935	476
ENSGALG00010010984	172	97	155	106
ENSGALG00010029590	907	532	1043	598
ENSGALG00010010987	1707	1130	1440	709
ENSGALG00010010988	3754	1818	3166	1447
ENSGALG00010011518	7	12	10	0
ENSGALG00010030102	713	437	722	374
ENSGALG00010002750	156	8	209	13
ENSGALG00010010991	170	240	175	83
ENSGALG00010027319	1002	511	1236	833
ENSGALG00010010475	997	551	840	410
ENSGALG00010017538	10030	6977	8695	3616
ENSGALG00010010995	13133	4737	12484	10208
ENSGALG00010027396	7	5	3	0
ENSGALG00010024013	6741	5196	5233	1839
ENSGALG00010010997	710	494	711	341
ENSGALG00010012163	340	193	299	114
ENSGALG00010011001	64	16	26	9
ENSGALG00010009538	299	174	219	153
ENSGALG00010018344	109	115	106	52
ENSGALG00010023187	0	6	0	3
ENSGALG00010016746	676	329	634	163
ENSGALG00010022431	2688	1444	2249	1249
ENSGALG00010006343	1313	701	1129	574
ENSGALG00010011004	34	98	61	6
ENSGALG00010011006	627	183	625	225
ENSGALG00010011018	773	524	743	421
ENSGALG00010009697	23	1	22	23
ENSGALG00010011019	7	4	4	1
ENSGALG00010014041	784	521	845	415
ENSGALG00010011022	333	111	276	127
ENSGALG00010007903	1235	733	1433	678
ENSGALG00010011033	380	253	305	222
ENSGALG00010021078	21	13	15	9
ENSGALG00010012865	8133	7338	6142	3905
ENSGALG00010015148	355	242	448	228
ENSGALG00010016567	60	14	115	44
ENSGALG00010021462	2617	2039	1734	1153
ENSGALG00010001177	1531	698	1231	608
ENSGALG00010011044	5	2	3	2
ENSGALG00010021129	339	197	372	261
ENSGALG00010001560	176	22	143	42
ENSGALG00010012975	799	419	823	363
ENSGALG00010011049	16	21	9	4
ENSGALG00010023751	62	30	74	44
ENSGALG00010018264	4	1	1	3
ENSGALG00010011055	28	7	28	29
ENSGALG00010029287	205	140	244	107
ENSGALG00010008352	4341	2794	3753	1772
ENSGALG00010016989	3321	2448	3103	1352
ENSGALG00010018021	8862	4692	9057	7801
ENSGALG00010011056	13	3	6	0
ENSGALG00010015957	2344	890	2920	1444
ENSGALG00010024323	219	110	242	112
ENSGALG00010022739	6	22	7	0
ENSGALG00010011059	79	32	55	6
ENSGALG00010011067	25	24	14	16
ENSGALG00010021887	991	614	1343	620
ENSGALG00010011069	2	0	7	0
ENSGALG00010029141	39	22	27	11
ENSGALG00010011077	1887	698	1866	482
ENSGALG00010011345	189	95	133	95
ENSGALG00010007817	302	185	252	86
ENSGALG00010011080	2221	1122	2331	941
ENSGALG00010021573	673	638	588	399
ENSGALG00010019865	134	110	194	141
ENSGALG00010006548	442	258	461	231
ENSGALG00010013058	129	112	155	91
ENSGALG00010011414	34772	24721	32856	14653
ENSGALG00010012425	3	2	0	0
ENSGALG00010011973	1042	435	790	380
ENSGALG00010024179	269	169	259	152
ENSGALG00010016502	1599	764	1401	755
ENSGALG00010011091	308	177	268	134
ENSGALG00010017568	102	44	147	58
ENSGALG00010012243	81	57	56	69
ENSGALG00010020779	2765	1639	2560	1281
ENSGALG00010011094	570	423	484	209
ENSGALG00010011095	24	18	14	17
ENSGALG00010011643	266	304	202	61
ENSGALG00010007115	5883	6892	4069	2674
ENSGALG00010013464	839	454	742	411
ENSGALG00010023096	1474	1142	1277	798
ENSGALG00010017717	1138	740	974	766
ENSGALG00010022627	2345	1502	2199	1176
ENSGALG00010011101	9	12	10	5
ENSGALG00010026088	947	723	1092	599
ENSGALG00010002646	1516	610	1166	480
ENSGALG00010011106	419	211	356	163
ENSGALG00010011109	0	0	12	20
ENSGALG00010015810	161	84	205	115
ENSGALG00010008388	224	261	101	71
ENSGALG00010009524	355	233	298	166
ENSGALG00010016181	96	22	130	36
ENSGALG00010017726	280	192	220	115
ENSGALG00010011118	3849	4540	3491	1490
ENSGALG00010016802	2157	1714	2050	1113
ENSGALG00010011124	1533	1005	1702	1008
ENSGALG00010011125	3	2	2	2
ENSGALG00010003899	459	311	323	213
ENSGALG00010003330	18	6	1	3
ENSGALG00010012751	2303	1351	2076	1161
ENSGALG00010028905	2724	1731	2356	1392
ENSGALG00010018283	66	25	53	25
ENSGALG00010011126	602	455	548	433
ENSGALG00010012141	613	293	506	276
ENSGALG00010011128	937	396	802	348
ENSGALG00010017672	520	208	369	212
ENSGALG00010011136	21	10	13	8
ENSGALG00010011139	2094	1709	1854	949
ENSGALG00010011144	1428	1438	1197	852
ENSGALG00010023290	1	2	3	1
ENSGALG00010011148	3841	2657	4495	2891
ENSGALG00010023078	6	3	4	12
ENSGALG00010019622	930	635	910	552
ENSGALG00010018148	2264	1776	2253	1207
ENSGALG00010011150	274	100	181	75
ENSGALG00010020175	47	59	54	21
ENSGALG00010014576	43	19	24	5
ENSGALG00010023707	5	0	2	0
ENSGALG00010011161	1886	900	1550	642
ENSGALG00010009948	8664	5842	7533	3563
ENSGALG00010011170	1120	494	934	322
ENSGALG00010011173	48	14	58	15
ENSGALG00010019110	886	606	905	405
ENSGALG00010011184	1122	620	931	440
ENSGALG00010028578	422	306	390	236
ENSGALG00010011192	5183	3963	5416	2741
ENSGALG00010020070	3584	2486	2985	1299
ENSGALG00010024267	186	132	168	46
ENSGALG00010011203	760	440	775	342
ENSGALG00010009780	1851	2516	1463	564
ENSGALG00010018367	6	3	9	4
ENSGALG00010023263	1054	602	1017	624
ENSGALG00010011210	2001	1380	1770	940
ENSGALG00010011211	1798	1084	1310	396
ENSGALG00010024634	548	296	469	206
ENSGALG00010005424	148	111	147	101
ENSGALG00010012044	774	124	467	92
ENSGALG00010020839	79	42	57	26
ENSGALG00010011213	115	26	85	46
ENSGALG00010025753	1235	866	806	722
ENSGALG00010011222	454	260	486	255
ENSGALG00010021044	24541	15817	23135	13128
ENSGALG00010018285	241	164	207	185
ENSGALG00010007894	2274	1014	2730	1256
ENSGALG00010011237	2	1	3	5
ENSGALG00010016150	370	199	375	248
ENSGALG00010011239	50	51	92	43
ENSGALG00010016604	695	589	633	407
ENSGALG00010018103	1095	730	1028	627
ENSGALG00010011244	36	17	24	11
ENSGALG00010011250	1537	741	1261	453
ENSGALG00010011253	439	254	378	199
ENSGALG00010017503	754	403	715	431
ENSGALG00010010810	367	219	345	265
ENSGALG00010011267	5	2	4	0
ENSGALG00010016262	2253	1642	1743	1191
ENSGALG00010012339	5979	4531	4043	3017
ENSGALG00010010599	2864	1699	2305	470
ENSGALG00010011275	473	266	473	276
ENSGALG00010011278	934	864	862	334
ENSGALG00010020737	478	256	438	193
ENSGALG00010015872	12	13	19	3
ENSGALG00010021038	389	86	323	102
ENSGALG00010011280	1236	524	910	351
ENSGALG00010011283	675	607	482	383
ENSGALG00010016027	1177	593	1189	494
ENSGALG00010011293	447	369	468	353
ENSGALG00010028550	1340	686	1237	607
ENSGALG00010024827	4	3	1	2
ENSGALG00010011300	5	1	2	1
ENSGALG00010011307	242	119	165	14
ENSGALG00010011308	53	25	30	13
ENSGALG00010019473	6	1	2	1
ENSGALG00010011316	9	0	14	0
ENSGALG00010016631	525	283	441	180
ENSGALG00010027073	210	66	122	60
ENSGALG00010011317	799	601	1252	590
ENSGALG00010017490	0	6	3	2
ENSGALG00010007980	724	201	1991	903
ENSGALG00010000815	242	105	293	89
ENSGALG00010011321	5	0	5	1
ENSGALG00010004934	44	33	60	18
ENSGALG00010011323	3	4	12	2
ENSGALG00010011326	821	705	1018	743
ENSGALG00010010434	953	119	813	366
ENSGALG00010013180	4527	2276	3321	1186
ENSGALG00010011329	4684	3237	3291	1646
ENSGALG00010005559	187	223	123	12
ENSGALG00010018405	899	497	669	579
ENSGALG00010010346	6521	6182	5229	1944
ENSGALG00010011335	5385	4194	5621	3907
ENSGALG00010029337	2881	2511	1722	698
ENSGALG00010013901	137	85	111	53
ENSGALG00010018351	2879	1570	3662	2475
ENSGALG00010005267	2036	1617	1593	293
ENSGALG00010011342	4170	2347	1957	1081
ENSGALG00010011349	626	319	569	308
ENSGALG00010021793	10	7	6	0
ENSGALG00010020695	7	7	6	9
ENSGALG00010019905	1060	397	951	261
ENSGALG00010010943	1553	695	1916	953
ENSGALG00010015040	587	277	589	234
ENSGALG00010011359	1604	948	1399	841
ENSGALG00010025849	6	5	2	5
ENSGALG00010011363	5769	4060	4659	1640
ENSGALG00010025387	1620	1333	1522	740
ENSGALG00010016542	1466	1039	1160	682
ENSGALG00010011368	784	519	602	313
ENSGALG00010011375	379	93	310	106
ENSGALG00010028419	1260	532	1946	927
ENSGALG00010014340	324	166	266	175
ENSGALG00010011377	57	25	39	33
ENSGALG00010015620	594	401	776	598
ENSGALG00010013502	302	201	355	202
ENSGALG00010016457	116	80	52	67
ENSGALG00010017959	39	32	38	29
ENSGALG00010025392	6	0	2	0
ENSGALG00010011378	3415	2908	2686	1443
ENSGALG00010005276	7	3	9	0
ENSGALG00010009600	1	2	1	2
ENSGALG00010011382	69	45	58	43
ENSGALG00010014603	10774	11383	8702	4723
ENSGALG00010004063	54	83	62	69
ENSGALG00010011384	511	293	620	264
ENSGALG00010011386	230837	145877	201364	154771
ENSGALG00010019183	566	384	506	261
ENSGALG00010016287	1990	984	1342	563
ENSGALG00010011388	13	1	10	2
ENSGALG00010026897	6	2	1	3
ENSGALG00010018395	2438	1813	1909	1322
ENSGALG00010011389	1529	1336	704	711
ENSGALG00010017390	562	336	621	249
ENSGALG00010011394	9	12	4	8
ENSGALG00010021290	1368	787	1165	595
ENSGALG00010014889	27	12	15	10
ENSGALG00010008750	1210	1004	1344	1128
ENSGALG00010026950	295	393	281	45
ENSGALG00010011398	311	186	260	89
ENSGALG00010011399	1003	795	948	434
ENSGALG00010011400	15	6	18	9
ENSGALG00010017500	1925	1083	1881	870
ENSGALG00010011426	523	240	564	268
ENSGALG00010021639	11	0	7	0
ENSGALG00010023319	1072	852	1108	515
ENSGALG00010015092	2295	1569	2598	1182
ENSGALG00010011406	797	535	724	447
ENSGALG00010018518	31	5	47	91
ENSGALG00010018560	2622	2141	2279	1381
ENSGALG00010011407	508	283	506	240
ENSGALG00010011411	10	0	2	1
ENSGALG00010018361	1	2	2	2
ENSGALG00010011416	3	3	0	1
ENSGALG00010011417	496	230	552	353
ENSGALG00010028443	2	1	3	0
ENSGALG00010008259	102	51	127	80
ENSGALG00010011419	10	5	19	5
ENSGALG00010011421	3155	2593	2301	1271
ENSGALG00010015339	212	174	199	98
ENSGALG00010014104	19	36	5	1
ENSGALG00010011422	2	2	6	0
ENSGALG00010011381	86	60	104	64
ENSGALG00010011423	687	789	422	267
ENSGALG00010011424	2069	1768	1716	878
ENSGALG00010011427	509	238	440	146
ENSGALG00010011428	1695	881	1653	801
ENSGALG00010013416	1063	756	1259	1110
ENSGALG00010029366	6547	3619	4781	2790
ENSGALG00010011429	1894	1179	1502	892
ENSGALG00010012671	414	194	347	204
ENSGALG00010009786	116	162	89	31
ENSGALG00010011434	3160	2752	2358	2506
ENSGALG00010014945	796	465	735	551
ENSGALG00010011439	32	17	12	5
ENSGALG00010016736	23	4	44	16
ENSGALG00010027299	1234	565	1072	708
ENSGALG00010017915	44	42	33	13
ENSGALG00010004899	214	151	216	123
ENSGALG00010011445	493	266	512	253
ENSGALG00010018000	1641	928	1585	817
ENSGALG00010029291	1070	477	1314	630
ENSGALG00010003831	42	30	33	12
ENSGALG00010011449	3415	2367	3415	1694
ENSGALG00010011450	835	489	669	201
ENSGALG00010011453	5035	2536	4479	1945
ENSGALG00010013254	2070	1027	1652	910
ENSGALG00010011456	477	311	423	168
ENSGALG00010027046	14	3	16	2
ENSGALG00010016593	4	1	3	0
ENSGALG00010012110	2003	675	1420	576
ENSGALG00010011463	946	603	728	421
ENSGALG00010014214	579	380	387	277
ENSGALG00010005226	1737	1629	1250	516
ENSGALG00010011465	33	51	23	8
ENSGALG00010021482	2	0	4	0
ENSGALG00010011908	79	42	70	34
ENSGALG00010013911	10257	9583	7335	4574
ENSGALG00010011467	302	140	227	125
ENSGALG00010023689	7	0	3	0
ENSGALG00010011468	4	1	5	2
ENSGALG00010013361	265	235	266	158
ENSGALG00010012054	962	486	1052	389
ENSGALG00010023186	1726	1269	1549	926
ENSGALG00010016750	30	34	17	20
ENSGALG00010024280	211	87	185	114
ENSGALG00010011477	22085	8808	8685	485
ENSGALG00010006277	1531	1012	1441	837
ENSGALG00010016654	202	158	153	39
ENSGALG00010011487	1580	874	1722	1084
ENSGALG00010011497	104	71	122	62
ENSGALG00010011498	31	10	28	13
ENSGALG00010004757	161	103	151	93
ENSGALG00010011503	1897	1194	1328	239
ENSGALG00010001879	470	243	418	189
ENSGALG00010023859	9	11	7	2
ENSGALG00010011509	925	404	769	291
ENSGALG00010025139	3618	2483	4093	2141
ENSGALG00010012078	1679	954	1759	911
ENSGALG00010019323	50	34	40	27
ENSGALG00010012956	2739	1169	5898	2697
ENSGALG00010005480	15	10	15	9
ENSGALG00010010301	12	9	10	8
ENSGALG00010027278	1523	1006	1456	619
ENSGALG00010019319	13280	7272	11571	4387
ENSGALG00010022097	5	2	3	4
ENSGALG00010011529	756	364	540	257
ENSGALG00010011531	5508	3076	5372	2362
ENSGALG00010011533	2	3	0	1
ENSGALG00010001832	1080	591	1188	678
ENSGALG00010011538	2086	1413	4340	2591
ENSGALG00010016417	813	511	883	497
ENSGALG00010011539	626	354	535	285
ENSGALG00010029812	911	883	931	475
ENSGALG00010017605	1985	1425	1952	1520
ENSGALG00010011544	836	620	886	568
ENSGALG00010023987	12	5	1	0
ENSGALG00010011546	3187	1760	2448	1677
ENSGALG00010011549	1874	1777	1677	859
ENSGALG00010011551	392	304	573	299
ENSGALG00010011556	4	2	2	1
ENSGALG00010022954	1382	1163	1453	927
ENSGALG00010014173	48	9	27	4
ENSGALG00010011558	2	0	2	0
ENSGALG00010011559	200	91	151	81
ENSGALG00010024769	4	1	8	4
ENSGALG00010024069	207	90	232	93
ENSGALG00010011566	6	0	2	1
ENSGALG00010011570	847	843	807	505
ENSGALG00010015985	462	329	569	323
ENSGALG00010011571	612	445	445	243
ENSGALG00010011572	91	45	109	61
ENSGALG00010011574	548	399	236	61
ENSGALG00010011584	16	12	9	3
ENSGALG00010024322	1465	586	1467	650
ENSGALG00010013719	460	316	476	383
ENSGALG00010019752	199	119	123	23
ENSGALG00010029167	1645	1304	1186	541
ENSGALG00010008084	2	8	6	3
ENSGALG00010010986	2527	1633	2447	1120
ENSGALG00010011588	180	175	138	215
ENSGALG00010027921	48	27	71	25
ENSGALG00010026076	312	172	276	137
