	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_4h	chicken_d_lps_4h
ENSGALG00010007106	208	131	172	68
ENSGALG00010002539	550	326	584	226
ENSGALG00010023115	3819	3627	4478	2303
ENSGALG00010007090	1697	1192	1973	1112
ENSGALG00010018633	151	77	167	76
ENSGALG00010007318	108	57	118	73
ENSGALG00010013501	564	233	761	463
ENSGALG00010007078	4	0	2	0
ENSGALG00010007070	3382	1249	2837	1311
ENSGALG00010018420	5603	2573	5570	2851
ENSGALG00010028057	1	2	3	6
ENSGALG00010027976	487	383	551	317
ENSGALG00010007066	774	268	653	286
ENSGALG00010007051	672	559	606	268
ENSGALG00010009286	122	59	119	61
ENSGALG00010021201	519	210	533	311
ENSGALG00010027638	781	604	988	489
ENSGALG00010004962	508	367	657	309
ENSGALG00010003791	27	7	10	1
ENSGALG00010012854	2185	7	2513	4
ENSGALG00010020743	708	514	541	307
ENSGALG00010013206	596	455	495	181
ENSGALG00010004256	7	18	0	1
ENSGALG00010011121	258	114	289	166
ENSGALG00010012517	5848	3220	5403	2450
ENSGALG00010012587	149	153	167	82
ENSGALG00010023012	92	79	78	32
ENSGALG00010020618	5	3	5	3
ENSGALG00010007033	177	102	180	74
ENSGALG00010005963	1658	542	1119	516
ENSGALG00010004859	9485	5030	6707	4442
ENSGALG00010007011	6533	3156	5552	2243
ENSGALG00010008316	4	4	3	1
ENSGALG00010013579	34	24	30	17
ENSGALG00010017830	2580	2152	2035	1184
ENSGALG00010009910	773	784	761	438
ENSGALG00010025643	59	23	68	60
ENSGALG00010023914	633	432	607	438
ENSGALG00010013487	344	157	385	198
ENSGALG00010025938	7436	4707	5772	3190
ENSGALG00010006988	1644	986	1647	893
ENSGALG00010027889	1031	599	1140	651
ENSGALG00010009252	1560	1292	1409	781
ENSGALG00010012169	20	22	18	11
ENSGALG00010006983	3888	4224	4103	1797
ENSGALG00010016953	1286	1690	1052	557
ENSGALG00010007485	46726	15817	28492	16299
ENSGALG00010003259	421	355	353	218
ENSGALG00010020056	3930	2869	3451	1528
ENSGALG00010006963	305	122	570	436
ENSGALG00010016967	2603	1708	2562	1493
ENSGALG00010009463	737	535	833	494
ENSGALG00010019020	3	1	2	0
ENSGALG00010007765	335	149	356	166
ENSGALG00010006957	236	148	252	123
ENSGALG00010005498	1233	631	1134	766
ENSGALG00010004083	544	390	737	293
ENSGALG00010018296	979	901	800	514
ENSGALG00010007847	60	18	54	21
ENSGALG00010006944	6	4	3	1
ENSGALG00010009213	202	76	217	89
ENSGALG00010006926	11	7	8	2
ENSGALG00010017307	436	237	506	281
ENSGALG00010018568	129	69	147	40
ENSGALG00010008052	224	103	249	125
ENSGALG00010008016	1388	919	1537	950
ENSGALG00010012205	34	33	25	7
ENSGALG00010005457	5	2	9	9
ENSGALG00010006912	132	58	171	99
ENSGALG00010008466	12	8	15	5
ENSGALG00010027249	29	41	28	16
ENSGALG00010023587	6	3	4	0
ENSGALG00010006903	1031	440	712	473
ENSGALG00010008971	14000	10611	8446	2264
ENSGALG00010018698	713	526	829	473
ENSGALG00010026498	465	337	426	286
ENSGALG00010007994	2420	1226	2269	1080
ENSGALG00010006885	1555	819	1106	195
ENSGALG00010008505	25	5	17	10
ENSGALG00010022496	665	440	669	324
ENSGALG00010004395	25	18	14	17
ENSGALG00010024771	9	4	5	2
ENSGALG00010006853	2089	826	1400	1083
ENSGALG00010003571	10277	7981	11865	5544
ENSGALG00010011810	185	97	195	128
ENSGALG00010022747	631	492	796	442
ENSGALG00010006851	842	299	786	301
ENSGALG00010006850	1379	1079	1383	974
ENSGALG00010011484	2382	861	2548	1231
ENSGALG00010006835	302	107	253	134
ENSGALG00010012551	699	282	635	243
ENSGALG00010008047	2492	1454	2016	1404
ENSGALG00010006833	550	322	656	323
ENSGALG00010025248	59	13	54	19
ENSGALG00010006804	1681	885	2351	1143
ENSGALG00010009147	117	118	123	44
ENSGALG00010027012	1423	879	1166	751
ENSGALG00010003201	29	2	22	5
ENSGALG00010008320	2604	1394	1622	888
ENSGALG00010022105	59	23	42	25
ENSGALG00010016945	1011	439	1050	644
ENSGALG00010017789	2635	2098	2844	1732
ENSGALG00010006739	4037	1339	2466	1718
ENSGALG00010001910	3816	3278	3858	1973
ENSGALG00010008215	2766	2013	2793	1558
ENSGALG00010006715	3281	2125	3190	1826
ENSGALG00010027920	2190	1619	2159	1176
ENSGALG00010006673	2855	2107	3147	1623
ENSGALG00010006670	21	15	28	5
ENSGALG00010006635	345	232	162	37
ENSGALG00010001697	503	594	512	396
ENSGALG00010001647	31	1	34	13
ENSGALG00010004002	170	100	160	110
ENSGALG00010006633	1137	993	1222	643
ENSGALG00010027350	241	108	187	49
ENSGALG00010006619	974	379	883	551
ENSGALG00010006616	1242	848	1384	811
ENSGALG00010006614	255	69	221	115
ENSGALG00010005442	1032	517	1343	1322
ENSGALG00010009482	1898	1540	1938	1089
ENSGALG00010006603	50	32	44	34
ENSGALG00010016345	32765	17552	22836	11355
ENSGALG00010006598	383	235	306	121
ENSGALG00010025874	6	0	3	1
ENSGALG00010008188	2062	1600	2422	1470
ENSGALG00010002597	337	236	423	260
ENSGALG00010021412	426	311	462	233
ENSGALG00010016458	1984	1449	3557	1523
ENSGALG00010006585	8	7	5	4
ENSGALG00010024964	134	60	153	38
ENSGALG00010007251	1293	650	1293	745
ENSGALG00010024581	2833	2380	3177	1284
ENSGALG00010003874	515	375	422	178
ENSGALG00010006575	178	163	149	68
ENSGALG00010026403	836	407	801	391
ENSGALG00010027167	4	4	5	2
ENSGALG00010017873	804	1772	843	749
ENSGALG00010009114	1886	1076	1421	996
ENSGALG00010003117	2574	1898	2115	926
ENSGALG00010028085	1018	631	1204	528
ENSGALG00010015472	75777	41468	61139	37659
ENSGALG00010016407	7507	6140	8492	4416
ENSGALG00010006564	1613	552	1426	720
ENSGALG00010007859	72	54	66	23
ENSGALG00010006378	378	244	397	250
ENSGALG00010006557	258	213	304	176
ENSGALG00010006549	214	228	231	153
ENSGALG00010008501	21	8	11	19
ENSGALG00010024552	3876	2303	4310	2857
ENSGALG00010006544	15	11	10	18
ENSGALG00010029934	21	14	14	2
ENSGALG00010005146	124	92	211	113
ENSGALG00010008276	951	750	1042	599
ENSGALG00010027994	27	16	15	22
ENSGALG00010006542	72	37	103	45
ENSGALG00010006538	2020	2823	1770	1003
ENSGALG00010026964	5197	3421	4265	2910
ENSGALG00010028021	3469	2513	3459	2027
ENSGALG00010011868	291	211	372	215
ENSGALG00010006536	28	23	20	18
ENSGALG00010017838	1571	689	2209	1460
ENSGALG00010029492	0	0	5	3
ENSGALG00010010962	275	139	496	152
ENSGALG00010023945	629	366	568	355
ENSGALG00010006516	10	3	10	4
ENSGALG00010002855	14025	10506	17234	9254
ENSGALG00010024760	123	41	83	47
ENSGALG00010008115	775	885	834	584
ENSGALG00010028051	2141	1378	2466	1697
ENSGALG00010006499	238	90	270	62
ENSGALG00010006515	1889	1250	1680	850
ENSGALG00010006465	501	318	657	298
ENSGALG00010012848	4042	3014	4567	2399
ENSGALG00010000621	0	2	11	2
ENSGALG00010010274	101	38	116	46
ENSGALG00010018655	117	77	126	46
ENSGALG00010027403	208	167	253	103
ENSGALG00010000298	103	41	154	80
ENSGALG00010007873	4935	4225	5291	1595
ENSGALG00010006457	102	58	57	26
ENSGALG00010007190	894	708	427	111
ENSGALG00010025996	2492	1741	2662	1529
ENSGALG00010011027	186	121	153	107
ENSGALG00010006411	20	7	15	8
ENSGALG00010012308	4	3	3	1
ENSGALG00010021554	553	332	583	295
ENSGALG00010018299	653	319	524	296
ENSGALG00010006382	2719	2165	3033	1711
ENSGALG00010006381	1932	919	1155	917
ENSGALG00010006532	901	852	1093	544
ENSGALG00010009076	1553	1042	1486	982
ENSGALG00010027335	1931	1026	2192	887
ENSGALG00010021293	3007	2069	2555	1620
ENSGALG00010006372	5597	3815	5995	3094
ENSGALG00010013021	3005	1833	2377	1082
ENSGALG00010003774	2	3	3	2
ENSGALG00010006363	193	100	249	116
ENSGALG00010006346	147	82	113	83
ENSGALG00010006344	585	296	587	292
ENSGALG00010001364	1921	1297	2013	1187
ENSGALG00010025346	683	254	650	305
ENSGALG00010019032	67	51	66	40
ENSGALG00010014905	13	5	16	5
ENSGALG00010006318	7	1	5	0
ENSGALG00010012958	9	2	5	3
ENSGALG00010006311	486	353	520	335
ENSGALG00010018496	10	7	9	12
ENSGALG00010006300	898	712	947	546
ENSGALG00010016573	2905	1513	3152	1826
ENSGALG00010029355	1529	967	1744	1053
ENSGALG00010006803	3882	2793	4057	2374
ENSGALG00010006288	51	23	80	43
ENSGALG00010002259	308	155	243	201
ENSGALG00010025420	54	14	58	19
ENSGALG00010008037	8966	7967	3515	239
ENSGALG00010006273	410	141	330	130
ENSGALG00010009392	1079	1023	1227	693
ENSGALG00010006259	1415	952	1893	1286
ENSGALG00010004383	8	5	5	1
ENSGALG00010018944	393	662	97	15
ENSGALG00010005145	189	132	206	106
ENSGALG00010006246	1240	916	1290	725
ENSGALG00010029442	236	0	143	0
ENSGALG00010011548	522	409	1433	629
ENSGALG00010018783	7	2	0	0
ENSGALG00010006241	13	4	8	3
ENSGALG00010003276	123	64	144	53
ENSGALG00010017079	5	3	8	11
ENSGALG00010005377	22	5	24	6
ENSGALG00010006228	322	77	344	11
ENSGALG00010006202	1002	219	1166	714
ENSGALG00010017088	6	10	15	4
ENSGALG00010006198	440	164	341	99
ENSGALG00010005419	4	2	5	2
ENSGALG00010017823	861	577	858	523
ENSGALG00010004780	79	32	101	50
ENSGALG00010010783	6	8	12	3
ENSGALG00010006197	5	2	9	5
ENSGALG00010029428	35	23	23	11
ENSGALG00010006720	1970	1134	2092	950
ENSGALG00010009080	2	0	2	1
ENSGALG00010015193	2692	1605	2787	1450
ENSGALG00010007895	3362	2191	2761	1351
ENSGALG00010006156	680	357	832	410
ENSGALG00010013325	972	849	1418	597
ENSGALG00010006147	2553	654	1561	1873
ENSGALG00010004673	2584	1083	2149	1049
ENSGALG00010015734	107	79	112	56
ENSGALG00010006139	45	29	29	12
ENSGALG00010022815	3596	1850	2952	1182
ENSGALG00010003898	407	279	356	208
ENSGALG00010006135	33	12	36	16
ENSGALG00010023485	17	12	20	8
ENSGALG00010012743	197	36	256	66
ENSGALG00010013096	2	1	3	2
ENSGALG00010006132	324	203	314	185
ENSGALG00010006128	181	159	195	131
ENSGALG00010012772	1193	822	1272	733
ENSGALG00010006126	231	51	96	140
ENSGALG00010006120	1152	572	1165	673
ENSGALG00010018542	2374	1557	3532	2025
ENSGALG00010006118	9	9	4	2
ENSGALG00010015596	4	4	1	3
ENSGALG00010029780	138	105	115	58
ENSGALG00010007108	930	616	1076	464
ENSGALG00010028538	2751	1662	2645	1386
ENSGALG00010023891	2305	2584	2624	897
ENSGALG00010009858	13	16	7	6
ENSGALG00010003818	255	174	173	146
ENSGALG00010004394	817	332	802	314
ENSGALG00010022433	791	297	1018	469
ENSGALG00010009608	5	2	3	0
ENSGALG00010018581	1079	733	1027	710
ENSGALG00010021678	164	75	116	63
ENSGALG00010006100	85	57	109	33
ENSGALG00010023358	4	7	2	3
ENSGALG00010006347	2484	2086	2574	1259
ENSGALG00010006091	196	73	162	71
ENSGALG00010014278	3809	1984	4049	2151
ENSGALG00010021315	3383	2086	3781	2531
ENSGALG00010006081	927	613	878	466
ENSGALG00010004622	1300	1028	1498	919
ENSGALG00010006079	0	0	10	2
ENSGALG00010009258	186	96	226	65
ENSGALG00010006077	464	216	384	232
ENSGALG00010006075	201	179	208	82
ENSGALG00010004244	602	408	606	367
ENSGALG00010017580	144	65	202	130
ENSGALG00010006071	46	29	58	14
ENSGALG00010001206	372	271	398	222
ENSGALG00010006069	2578	3394	721	117
ENSGALG00010011894	3	2	2	0
ENSGALG00010023585	1160	1056	1228	691
ENSGALG00010015190	2	3	2	1
ENSGALG00010006065	215	82	156	136
ENSGALG00010027237	157	157	160	100
ENSGALG00010006060	24	16	14	19
ENSGALG00010007374	8164	8792	8120	4156
ENSGALG00010006651	810	451	793	415
ENSGALG00010006059	453	282	541	258
ENSGALG00010003863	3458	5355	3679	2007
ENSGALG00010027231	8	6	6	4
ENSGALG00010007899	560	241	924	737
ENSGALG00010006052	1817	1171	1623	889
ENSGALG00010019221	58	36	89	33
ENSGALG00010002084	207	112	207	158
ENSGALG00010017677	1206	807	1304	806
ENSGALG00010004142	243	143	274	179
ENSGALG00010011814	5	2	6	0
ENSGALG00010001805	631	422	580	354
ENSGALG00010009372	233	120	199	113
ENSGALG00010016384	2916	2587	3000	1226
ENSGALG00010008542	168	74	94	84
ENSGALG00010000338	125	101	132	85
ENSGALG00010014567	621	557	794	364
ENSGALG00010008040	9	14	14	11
ENSGALG00010010635	1202	843	1066	954
ENSGALG00010029591	1112	481	1659	1205
ENSGALG00010006041	4091	2215	2673	1476
ENSGALG00010006037	2	0	2	0
ENSGALG00010008186	2590	1784	2880	1400
ENSGALG00010008391	924	615	876	518
ENSGALG00010005748	245	148	249	80
ENSGALG00010007927	8	2	5	0
ENSGALG00010013224	8	5	8	0
ENSGALG00010011021	136	38	175	126
ENSGALG00010012593	4	4	2	3
ENSGALG00010016796	314	224	244	215
ENSGALG00010006028	215	84	141	107
ENSGALG00010009457	1342	958	1100	780
ENSGALG00010006016	1072	617	1037	522
ENSGALG00010027354	56	30	58	35
ENSGALG00010026291	1081	501	1506	823
ENSGALG00010010913	164	91	142	80
ENSGALG00010012690	628	643	839	332
ENSGALG00010009595	135	47	137	47
ENSGALG00010006015	594	302	599	345
ENSGALG00010008020	245	146	271	122
ENSGALG00010011370	2	1	2	0
ENSGALG00010006010	2409	1422	2158	1343
ENSGALG00010024772	218	143	246	173
ENSGALG00010005999	3	3	11	2
ENSGALG00010001121	1319	1086	1263	429
ENSGALG00010029642	268	207	350	322
ENSGALG00010000272	7	3	5	1
ENSGALG00010007946	192	135	175	104
ENSGALG00010005997	32	12	23	5
ENSGALG00010005991	123	59	140	68
ENSGALG00010005989	538	437	664	370
ENSGALG00010007321	65	52	73	41
ENSGALG00010005979	395	159	348	182
ENSGALG00010005978	1431	1007	1575	794
ENSGALG00010007555	813	440	876	391
ENSGALG00010009138	78	55	97	42
ENSGALG00010006101	358	258	427	227
ENSGALG00010004545	25	21	12	1
ENSGALG00010013300	1143	1012	1086	595
ENSGALG00010005969	6704	4928	6348	2973
ENSGALG00010005649	1396	760	1472	839
ENSGALG00010016851	1986	1455	1271	594
ENSGALG00010005966	49	8	41	8
ENSGALG00010001860	379	287	410	177
ENSGALG00010011096	18	7	21	6
ENSGALG00010014001	421	182	460	235
ENSGALG00010015108	691	459	826	465
ENSGALG00010017950	13	3	3	5
ENSGALG00010024403	1429	969	1375	823
ENSGALG00010009306	169	101	161	119
ENSGALG00010018345	769	536	812	449
ENSGALG00010005956	665	574	570	385
ENSGALG00010007010	58	25	80	40
ENSGALG00010024657	512	254	494	255
ENSGALG00010005926	134	92	141	91
ENSGALG00010005913	4713	3978	11431	3751
ENSGALG00010005910	67	23	55	23
ENSGALG00010023091	8081	6046	8600	5039
ENSGALG00010020790	2	4	7	2
ENSGALG00010011909	45	18	45	21
ENSGALG00010009043	637	409	710	394
ENSGALG00010007770	18	10	16	17
ENSGALG00010005895	1425	1018	1368	843
ENSGALG00010027822	613	334	724	358
ENSGALG00010007936	3	3	2	0
ENSGALG00010005888	148	131	118	97
ENSGALG00010008181	480	199	372	230
ENSGALG00010005887	571	410	780	416
ENSGALG00010006339	54	98	56	19
ENSGALG00010014767	11240	10898	11982	5862
ENSGALG00010005885	6	10	6	0
ENSGALG00010009030	908	377	795	546
ENSGALG00010017578	873	761	950	622
ENSGALG00010007957	8	7	10	1
ENSGALG00010005870	3	3	2	0
ENSGALG00010008319	1950	1133	2428	1052
ENSGALG00010005866	647	402	666	266
ENSGALG00010008764	629	347	480	281
ENSGALG00010005858	315	225	327	173
ENSGALG00010005853	480	285	431	262
ENSGALG00010005847	245	137	193	156
ENSGALG00010005841	841	303	979	249
ENSGALG00010012366	673	470	731	475
ENSGALG00010029921	698	505	799	423
ENSGALG00010024607	1394	783	1295	580
ENSGALG00010005839	309	153	384	272
ENSGALG00010005836	69	23	49	22
ENSGALG00010018752	10846	8947	10610	5015
ENSGALG00010005826	61	46	71	60
ENSGALG00010013848	141	83	160	69
ENSGALG00010001196	3	1	3	4
ENSGALG00010027995	1299	1103	1420	948
ENSGALG00010003212	16	14	17	5
ENSGALG00010022749	9	11	13	19
ENSGALG00010015946	1311	733	1390	806
ENSGALG00010005803	4	3	8	0
ENSGALG00010012991	591	273	549	333
ENSGALG00010013539	1104	851	1133	723
ENSGALG00010021115	25	6	13	2
ENSGALG00010007118	96	48	94	45
ENSGALG00010005789	5718	1537	24816	14581
ENSGALG00010008269	10	16	2	1
ENSGALG00010002098	80	33	75	35
ENSGALG00010005777	15	6	14	0
ENSGALG00010005772	32	37	27	7
ENSGALG00010006053	144	36	174	141
ENSGALG00010024829	1	3	5	0
ENSGALG00010017687	141	68	109	68
ENSGALG00010005768	33	34	79	46
ENSGALG00010005767	19	5	25	2
ENSGALG00010015061	805	1113	1824	618
ENSGALG00010007938	148	94	96	58
ENSGALG00010005763	82	31	42	10
ENSGALG00010005757	3190	1157	3221	1938
ENSGALG00010009289	1884	1372	1750	957
ENSGALG00010005756	1695	899	1406	687
ENSGALG00010003921	13893	8146	4384	1571
ENSGALG00010005755	1223	669	1092	675
ENSGALG00010020613	50	108	68	44
ENSGALG00010029686	3067	2254	3127	1788
ENSGALG00010020338	6017	4081	8255	5482
ENSGALG00010005596	323	185	281	246
ENSGALG00010005742	2440	1197	1839	744
ENSGALG00010002197	168	131	179	84
ENSGALG00010017208	61	44	83	38
ENSGALG00010023171	1658	1231	2143	1268
ENSGALG00010005712	175	107	239	131
ENSGALG00010005705	211	146	256	179
ENSGALG00010029377	2199	1376	4292	3422
ENSGALG00010015889	1351	1166	1778	647
ENSGALG00010005704	2	2	6	0
ENSGALG00010009190	340	198	385	195
ENSGALG00010005699	716	606	759	494
ENSGALG00010004501	5	0	3	1
ENSGALG00010027559	3326	2347	2611	1290
ENSGALG00010025464	1978	1417	2091	1268
ENSGALG00010011246	80	63	91	33
ENSGALG00010005695	3457	2056	3167	1575
ENSGALG00010007867	578	310	500	305
ENSGALG00010016570	4	1	4	1
ENSGALG00010004211	733	489	754	367
ENSGALG00010005681	1995	1596	2079	1020
ENSGALG00010002713	116	76	129	49
ENSGALG00010006102	9	16	14	0
ENSGALG00010019602	443	243	424	148
ENSGALG00010005675	2057	1345	1470	616
ENSGALG00010022317	2666	1696	2768	1783
ENSGALG00010021440	2	0	2	1
ENSGALG00010018486	904	693	990	595
ENSGALG00010017665	4894	2482	4050	1919
ENSGALG00010013554	102	97	115	78
ENSGALG00010001551	3104	2863	3087	1576
ENSGALG00010005635	7	3	7	0
ENSGALG00010008313	2682	2487	3032	1609
ENSGALG00010005630	195	134	184	94
ENSGALG00010026237	255	241	311	177
ENSGALG00010023258	84	19	64	40
ENSGALG00010005629	4777	5545	3466	1881
ENSGALG00010011545	1248	614	956	544
ENSGALG00010005619	974	349	798	324
ENSGALG00010005446	474	119	734	9
ENSGALG00010000476	1161	650	1088	784
ENSGALG00010005610	189	83	190	87
ENSGALG00010005605	2	3	2	4
ENSGALG00010005604	456	179	368	116
ENSGALG00010026094	4983	4264	5739	3045
ENSGALG00010024687	1126	725	971	549
ENSGALG00010005597	228	66	216	49
ENSGALG00010012119	1049	772	967	596
ENSGALG00010005593	30	15	124	0
ENSGALG00010005588	470	269	567	300
ENSGALG00010001864	832	615	980	442
ENSGALG00010009160	49	79	99	193
ENSGALG00010013402	3054	877	2378	1661
ENSGALG00010009652	269	169	303	194
ENSGALG00010005587	405	169	376	201
ENSGALG00010027154	15	13	23	12
ENSGALG00010024576	81	49	99	51
ENSGALG00010005581	81	35	77	3
ENSGALG00010008012	290	144	287	148
ENSGALG00010005572	157	87	203	118
ENSGALG00010005482	589	352	539	364
ENSGALG00010004487	207	116	231	134
ENSGALG00010027730	7	2	2	1
ENSGALG00010001453	3072	1820	3233	1981
ENSGALG00010021104	3	2	4	2
ENSGALG00010008392	5235	5114	2242	2773
ENSGALG00010011412	1191	1227	1249	695
ENSGALG00010014687	413	204	280	195
ENSGALG00010005570	7	2	2	2
ENSGALG00010021960	8718	7854	9873	4281
ENSGALG00010027609	2983	2259	3789	2123
ENSGALG00010021402	657	466	689	412
ENSGALG00010005567	0	4	1	3
ENSGALG00010008514	5501	3663	6676	5282
ENSGALG00010006178	6876	4948	8231	4247
ENSGALG00010005561	31	12	20	8
ENSGALG00010023864	31	26	29	10
ENSGALG00010015241	52	21	51	25
ENSGALG00010027450	502	241	512	257
ENSGALG00010012565	887	545	975	318
ENSGALG00010008043	18	1	24	14
ENSGALG00010005558	2984	1536	3381	1443
ENSGALG00010020957	852	530	969	546
ENSGALG00010008193	3485	3416	3423	2076
ENSGALG00010007993	712	474	750	345
ENSGALG00010016129	19	9	21	1
ENSGALG00010005557	109	62	135	55
ENSGALG00010029351	629	438	454	222
ENSGALG00010005554	1601	1183	1290	681
ENSGALG00010025419	426	188	452	145
ENSGALG00010008066	194	114	202	85
ENSGALG00010019182	18	0	17	0
ENSGALG00010005551	525	306	542	394
ENSGALG00010021341	180	139	183	116
ENSGALG00010005290	83	68	68	67
ENSGALG00010005542	140	67	124	55
ENSGALG00010012957	1187	626	1132	464
ENSGALG00010005541	18	6	25	3
ENSGALG00010003729	218	118	229	165
ENSGALG00010024124	1785	1316	1482	843
ENSGALG00010005538	293	49	240	15
ENSGALG00010029682	5	4	3	2
ENSGALG00010009543	7769	7547	8663	5614
ENSGALG00010005535	97	48	112	79
ENSGALG00010025048	1331	989	998	657
ENSGALG00010008683	4	6	3	4
ENSGALG00010008101	12	6	26	8
ENSGALG00010023569	1383	856	1592	768
ENSGALG00010004650	370	104	450	134
ENSGALG00010001649	8	10	21	19
ENSGALG00010005532	883	655	1139	600
ENSGALG00010009522	1632	1577	1604	932
ENSGALG00010009548	411	282	462	290
ENSGALG00010017012	3938	1781	5512	2191
ENSGALG00010025533	4	8	7	3
ENSGALG00010005524	690	739	777	394
ENSGALG00010020546	34	15	26	7
ENSGALG00010008116	52	49	76	42
ENSGALG00010005523	172	97	190	58
ENSGALG00010007579	278	200	366	191
ENSGALG00010005521	801	887	909	400
ENSGALG00010002606	31	21	35	17
ENSGALG00010009583	19	10	21	11
ENSGALG00010008351	2756	2050	2685	1881
ENSGALG00010005516	1772	925	1586	796
ENSGALG00010022391	60	40	81	38
ENSGALG00010005515	976	631	745	392
ENSGALG00010000859	26	13	23	8
ENSGALG00010005514	339	140	429	195
ENSGALG00010027487	1	1	2	3
ENSGALG00010009057	10	5	5	8
ENSGALG00010007123	1616	1197	1959	735
ENSGALG00010005513	19	10	17	12
ENSGALG00010006175	3762	1587	4563	2046
ENSGALG00010013162	180	92	195	114
ENSGALG00010013225	1916	940	1847	955
ENSGALG00010025801	1289	768	1316	555
ENSGALG00010009015	725	287	732	289
ENSGALG00010025624	29	28	22	16
ENSGALG00010005504	1205	959	1174	648
ENSGALG00010005503	500	313	681	272
ENSGALG00010011764	953	625	794	306
ENSGALG00010024204	705	306	604	299
ENSGALG00010017006	62	48	66	19
ENSGALG00010005502	742	519	787	377
ENSGALG00010027281	40	19	22	17
ENSGALG00010005501	32	14	43	13
ENSGALG00010009465	670	452	765	365
ENSGALG00010005909	746	387	752	289
ENSGALG00010013466	1337	964	1315	616
ENSGALG00010025451	35	35	33	15
ENSGALG00010005493	12097	10601	11632	4349
ENSGALG00010005492	2096	1210	2419	1328
ENSGALG00010028662	29	23	48	11
ENSGALG00010024720	1224	1053	1320	728
ENSGALG00010008498	18542	8637	14357	7087
ENSGALG00010005486	2321	992	2260	1203
ENSGALG00010005484	6270	3569	7296	5224
ENSGALG00010024954	0	0	6	2
ENSGALG00010002211	764	395	716	466
ENSGALG00010005478	77	41	47	31
ENSGALG00010009336	27	9	23	13
ENSGALG00010024594	38	17	54	57
ENSGALG00010001482	4850	2305	4703	2189
ENSGALG00010002340	79	31	57	66
ENSGALG00010009031	1363	620	1157	509
ENSGALG00010029240	66	18	56	7
ENSGALG00010025608	133	73	144	113
ENSGALG00010024735	75	42	105	49
ENSGALG00010023112	1065	856	1152	688
ENSGALG00010005848	456	218	478	367
ENSGALG00010021483	159	109	182	86
ENSGALG00010007333	1082	647	1110	916
ENSGALG00010005459	457	198	517	150
ENSGALG00010010924	27	20	29	10
ENSGALG00010000161	272	192	359	190
ENSGALG00010007730	646	517	684	373
ENSGALG00010013429	2663	1983	2029	718
ENSGALG00010016508	5745	5216	5799	3089
